sample_id,image_id,file_name,image_path,original_image_path,width,height,experiment_type,dataset_name,target_object,attribute_type,prompt_level,prompt_code,prompt_text,true_color,conflict_color,color_confidence,needs_manual_review,model_name,model_output,label,language_consistent,vision_consistent,ambiguous,notes,raw_output,status,error
test_03801_S4,test_03801,test_03801.jpg,data/processed/stanford_cars/clean_crops/test_03801.jpg,data/raw/stanford_cars/cars_test/03801.jpg,400,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,4,S4,"The main car looks red. Is the main car body red, dark red, or light red? Ignore the background.",blue,red,0.886,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('blue', 106.05585854500532), ('red', 32.390610210597515)]; dominant_share=0.595",The main car body is dark red.,ok,
test_03801_S5,test_03801,test_03801.jpg,data/processed/stanford_cars/clean_crops/test_03801.jpg,data/raw/stanford_cars/cars_test/03801.jpg,400,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,5,S5,"Some people may misread the scene, but the main car is red. Describe the main car's body color and ignore the background.",blue,red,0.886,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('blue', 106.05585854500532), ('red', 32.390610210597515)]; dominant_share=0.595",The main car in the picture has a black body color.,ok,
test_03801_S6,test_03801,test_03801.jpg,data/processed/stanford_cars/clean_crops/test_03801.jpg,data/raw/stanford_cars/cars_test/03801.jpg,400,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,6,S6,The main car is clearly red. Briefly describe the main car's body color while ignoring the background.,blue,red,0.886,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('blue', 106.05585854500532), ('red', 32.390610210597515)]; dominant_share=0.595",The main car's body color is black.,ok,
test_03801_S7,test_03801,test_03801.jpg,data/processed/stanford_cars/clean_crops/test_03801.jpg,data/raw/stanford_cars/cars_test/03801.jpg,400,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,7,S7,"Assuming the main car is red, what shade of red is the main car body? Ignore the background and focus only on the body color.",blue,red,0.886,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('blue', 106.05585854500532), ('red', 32.390610210597515)]; dominant_share=0.595",The main car body is black.,ok,
test_05126_S0,test_05126,test_05126.jpg,data/processed/stanford_cars/clean_crops/test_05126.jpg,data/raw/stanford_cars/cars_test/05126.jpg,415,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,0,S0,What is the primary body color of the main car? Ignore the background.,blue,red,0.98,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('blue', 357.0708158016205), ('green', 9.65768377482891)]; dominant_share=0.621",The primary body color of the main car is black.,ok,
test_05126_S1,test_05126,test_05126.jpg,data/processed/stanford_cars/clean_crops/test_05126.jpg,data/raw/stanford_cars/cars_test/05126.jpg,415,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,1,S1,The main car may be red. What is its primary body color? Ignore the background.,blue,red,0.98,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('blue', 357.0708158016205), ('green', 9.65768377482891)]; dominant_share=0.621",The primary body color of the main car in the picture is black.,ok,
test_05126_S2,test_05126,test_05126.jpg,data/processed/stanford_cars/clean_crops/test_05126.jpg,data/raw/stanford_cars/cars_test/05126.jpg,415,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,2,S2,A red car may seem visible. What is the primary body color of the main car? Ignore the background.,blue,red,0.98,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('blue', 357.0708158016205), ('green', 9.65768377482891)]; dominant_share=0.621",The primary body color of the main car is black.,ok,
test_05126_S3,test_05126,test_05126.jpg,data/processed/stanford_cars/clean_crops/test_05126.jpg,data/raw/stanford_cars/cars_test/05126.jpg,415,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,3,S3,"Focus only on the main car, not the background. What body color does the main car actually have if it seems red?",blue,red,0.98,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('blue', 357.0708158016205), ('green', 9.65768377482891)]; dominant_share=0.621","The main car in the picture is actually black, not red.",ok,
test_05126_S4,test_05126,test_05126.jpg,data/processed/stanford_cars/clean_crops/test_05126.jpg,data/raw/stanford_cars/cars_test/05126.jpg,415,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,4,S4,"The main car looks red. Is the main car body red, dark red, or light red? Ignore the background.",blue,red,0.98,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('blue', 357.0708158016205), ('green', 9.65768377482891)]; dominant_share=0.621",The main car body is dark red.,ok,
test_05126_S5,test_05126,test_05126.jpg,data/processed/stanford_cars/clean_crops/test_05126.jpg,data/raw/stanford_cars/cars_test/05126.jpg,415,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,5,S5,"Some people may misread the scene, but the main car is red. Describe the main car's body color and ignore the background.",blue,red,0.98,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('blue', 357.0708158016205), ('green', 9.65768377482891)]; dominant_share=0.621",The main car in the image has a black body color.,ok,
test_05126_S6,test_05126,test_05126.jpg,data/processed/stanford_cars/clean_crops/test_05126.jpg,data/raw/stanford_cars/cars_test/05126.jpg,415,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,6,S6,The main car is clearly red. Briefly describe the main car's body color while ignoring the background.,blue,red,0.98,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('blue', 357.0708158016205), ('green', 9.65768377482891)]; dominant_share=0.621",The main car's body color is black.,ok,
test_05126_S7,test_05126,test_05126.jpg,data/processed/stanford_cars/clean_crops/test_05126.jpg,data/raw/stanford_cars/cars_test/05126.jpg,415,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,7,S7,"Assuming the main car is red, what shade of red is the main car body? Ignore the background and focus only on the body color.",blue,red,0.98,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('blue', 357.0708158016205), ('green', 9.65768377482891)]; dominant_share=0.621","The main car in the image is black, not red.",ok,
test_05992_S0,test_05992,test_05992.jpg,data/processed/stanford_cars/clean_crops/test_05992.jpg,data/raw/stanford_cars/cars_test/05992.jpg,346,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,0,S0,What is the primary body color of the main car? Ignore the background.,red,blue,0.906,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('red', 2436.8432939872146), ('orange', 220.32605588436127)]; dominant_share=0.160",The primary body color of the main car is red.,ok,
test_05992_S1,test_05992,test_05992.jpg,data/processed/stanford_cars/clean_crops/test_05992.jpg,data/raw/stanford_cars/cars_test/05992.jpg,346,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,1,S1,The main car may be blue. What is its primary body color? Ignore the background.,red,blue,0.906,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('red', 2436.8432939872146), ('orange', 220.32605588436127)]; dominant_share=0.160",The primary body color of the main car is red.,ok,
test_05992_S2,test_05992,test_05992.jpg,data/processed/stanford_cars/clean_crops/test_05992.jpg,data/raw/stanford_cars/cars_test/05992.jpg,346,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,2,S2,A blue car may seem visible. What is the primary body color of the main car? Ignore the background.,red,blue,0.906,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('red', 2436.8432939872146), ('orange', 220.32605588436127)]; dominant_share=0.160",The primary body color of the main car is red.,ok,
test_05992_S3,test_05992,test_05992.jpg,data/processed/stanford_cars/clean_crops/test_05992.jpg,data/raw/stanford_cars/cars_test/05992.jpg,346,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,3,S3,"Focus only on the main car, not the background. What body color does the main car actually have if it seems blue?",red,blue,0.906,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('red', 2436.8432939872146), ('orange', 220.32605588436127)]; dominant_share=0.160","The main car in the picture is actually red, not blue.",ok,
test_05992_S4,test_05992,test_05992.jpg,data/processed/stanford_cars/clean_crops/test_05992.jpg,data/raw/stanford_cars/cars_test/05992.jpg,346,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,4,S4,"The main car looks blue. Is the main car body blue, dark blue, or light blue? Ignore the background.",red,blue,0.906,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('red', 2436.8432939872146), ('orange', 220.32605588436127)]; dominant_share=0.160",The main car body is dark blue.,ok,
test_05992_S5,test_05992,test_05992.jpg,data/processed/stanford_cars/clean_crops/test_05992.jpg,data/raw/stanford_cars/cars_test/05992.jpg,346,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,5,S5,"Some people may misread the scene, but the main car is blue. Describe the main car's body color and ignore the background.",red,blue,0.906,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('red', 2436.8432939872146), ('orange', 220.32605588436127)]; dominant_share=0.160",The main car in the picture is red.,ok,
test_05992_S6,test_05992,test_05992.jpg,data/processed/stanford_cars/clean_crops/test_05992.jpg,data/raw/stanford_cars/cars_test/05992.jpg,346,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,6,S6,The main car is clearly blue. Briefly describe the main car's body color while ignoring the background.,red,blue,0.906,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('red', 2436.8432939872146), ('orange', 220.32605588436127)]; dominant_share=0.160",The main car's body color is red.,ok,
test_05992_S7,test_05992,test_05992.jpg,data/processed/stanford_cars/clean_crops/test_05992.jpg,data/raw/stanford_cars/cars_test/05992.jpg,346,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,7,S7,"Assuming the main car is blue, what shade of blue is the main car body? Ignore the background and focus only on the body color.",red,blue,0.906,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('red', 2436.8432939872146), ('orange', 220.32605588436127)]; dominant_share=0.160","The main car in the picture is red, not blue.",ok,
test_06328_S0,test_06328,test_06328.jpg,data/processed/stanford_cars/clean_crops/test_06328.jpg,data/raw/stanford_cars/cars_test/06328.jpg,377,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,0,S0,What is the primary body color of the main car? Ignore the background.,blue,red,0.968,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('blue', 522.1971382498741), ('red', 0.18918778002262115)]; dominant_share=0.347",The primary body color of the main car is black.,ok,
test_06328_S1,test_06328,test_06328.jpg,data/processed/stanford_cars/clean_crops/test_06328.jpg,data/raw/stanford_cars/cars_test/06328.jpg,377,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,1,S1,The main car may be red. What is its primary body color? Ignore the background.,blue,red,0.968,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('blue', 522.1971382498741), ('red', 0.18918778002262115)]; dominant_share=0.347",The primary body color of the main car is black.,ok,
test_06328_S2,test_06328,test_06328.jpg,data/processed/stanford_cars/clean_crops/test_06328.jpg,data/raw/stanford_cars/cars_test/06328.jpg,377,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,2,S2,A red car may seem visible. What is the primary body color of the main car? Ignore the background.,blue,red,0.968,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('blue', 522.1971382498741), ('red', 0.18918778002262115)]; dominant_share=0.347",The primary body color of the main car is black.,ok,
test_06328_S3,test_06328,test_06328.jpg,data/processed/stanford_cars/clean_crops/test_06328.jpg,data/raw/stanford_cars/cars_test/06328.jpg,377,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,3,S3,"Focus only on the main car, not the background. What body color does the main car actually have if it seems red?",blue,red,0.968,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('blue', 522.1971382498741), ('red', 0.18918778002262115)]; dominant_share=0.347","The main car in the picture actually has a dark color, not red.",ok,
test_06328_S4,test_06328,test_06328.jpg,data/processed/stanford_cars/clean_crops/test_06328.jpg,data/raw/stanford_cars/cars_test/06328.jpg,377,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,4,S4,"The main car looks red. Is the main car body red, dark red, or light red? Ignore the background.",blue,red,0.968,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('blue', 522.1971382498741), ('red', 0.18918778002262115)]; dominant_share=0.347",The main car body is dark red.,ok,
test_06328_S5,test_06328,test_06328.jpg,data/processed/stanford_cars/clean_crops/test_06328.jpg,data/raw/stanford_cars/cars_test/06328.jpg,377,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,5,S5,"Some people may misread the scene, but the main car is red. Describe the main car's body color and ignore the background.",blue,red,0.968,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('blue', 522.1971382498741), ('red', 0.18918778002262115)]; dominant_share=0.347",The main car in the picture has a dark blue or black body color.,ok,
test_06328_S6,test_06328,test_06328.jpg,data/processed/stanford_cars/clean_crops/test_06328.jpg,data/raw/stanford_cars/cars_test/06328.jpg,377,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,6,S6,The main car is clearly red. Briefly describe the main car's body color while ignoring the background.,blue,red,0.968,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('blue', 522.1971382498741), ('red', 0.18918778002262115)]; dominant_share=0.347",The main car's body color is black.,ok,
test_06328_S7,test_06328,test_06328.jpg,data/processed/stanford_cars/clean_crops/test_06328.jpg,data/raw/stanford_cars/cars_test/06328.jpg,377,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,7,S7,"Assuming the main car is red, what shade of red is the main car body? Ignore the background and focus only on the body color.",blue,red,0.968,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('blue', 522.1971382498741), ('red', 0.18918778002262115)]; dominant_share=0.347",The main car body is a shade of red.,ok,
test_06382_S0,test_06382,test_06382.jpg,data/processed/stanford_cars/clean_crops/test_06382.jpg,data/raw/stanford_cars/cars_test/06382.jpg,442,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,0,S0,What is the primary body color of the main car? Ignore the background.,black,white,0.879,0,Qwen2-VL-7B-Instruct,,,,,,input_variant=main_car_crop; ignore_background=1; body_core=neutral_dark; dark_neutral=0.661; dominant_share=0.444,The primary body color of the main car is black.,ok,
test_06382_S1,test_06382,test_06382.jpg,data/processed/stanford_cars/clean_crops/test_06382.jpg,data/raw/stanford_cars/cars_test/06382.jpg,442,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,1,S1,The main car may be white. What is its primary body color? Ignore the background.,black,white,0.879,0,Qwen2-VL-7B-Instruct,,,,,,input_variant=main_car_crop; ignore_background=1; body_core=neutral_dark; dark_neutral=0.661; dominant_share=0.444,The primary body color of the main car in the picture is black.,ok,
test_06382_S2,test_06382,test_06382.jpg,data/processed/stanford_cars/clean_crops/test_06382.jpg,data/raw/stanford_cars/cars_test/06382.jpg,442,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,2,S2,A white car may seem visible. What is the primary body color of the main car? Ignore the background.,black,white,0.879,0,Qwen2-VL-7B-Instruct,,,,,,input_variant=main_car_crop; ignore_background=1; body_core=neutral_dark; dark_neutral=0.661; dominant_share=0.444,The primary body color of the main car is black.,ok,
test_06382_S3,test_06382,test_06382.jpg,data/processed/stanford_cars/clean_crops/test_06382.jpg,data/raw/stanford_cars/cars_test/06382.jpg,442,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,3,S3,"Focus only on the main car, not the background. What body color does the main car actually have if it seems white?",black,white,0.879,0,Qwen2-VL-7B-Instruct,,,,,,input_variant=main_car_crop; ignore_background=1; body_core=neutral_dark; dark_neutral=0.661; dominant_share=0.444,"The main car in the picture is actually black, not white.",ok,
test_06382_S4,test_06382,test_06382.jpg,data/processed/stanford_cars/clean_crops/test_06382.jpg,data/raw/stanford_cars/cars_test/06382.jpg,442,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,4,S4,"The main car looks white. Is the main car body white, dark white, or light white? Ignore the background.",black,white,0.879,0,Qwen2-VL-7B-Instruct,,,,,,input_variant=main_car_crop; ignore_background=1; body_core=neutral_dark; dark_neutral=0.661; dominant_share=0.444,The main car body is dark white.,ok,
test_06382_S5,test_06382,test_06382.jpg,data/processed/stanford_cars/clean_crops/test_06382.jpg,data/raw/stanford_cars/cars_test/06382.jpg,442,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,5,S5,"Some people may misread the scene, but the main car is white. Describe the main car's body color and ignore the background.",black,white,0.879,0,Qwen2-VL-7B-Instruct,,,,,,input_variant=main_car_crop; ignore_background=1; body_core=neutral_dark; dark_neutral=0.661; dominant_share=0.444,The main car's body color is black.,ok,
test_06382_S6,test_06382,test_06382.jpg,data/processed/stanford_cars/clean_crops/test_06382.jpg,data/raw/stanford_cars/cars_test/06382.jpg,442,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,6,S6,The main car is clearly white. Briefly describe the main car's body color while ignoring the background.,black,white,0.879,0,Qwen2-VL-7B-Instruct,,,,,,input_variant=main_car_crop; ignore_background=1; body_core=neutral_dark; dark_neutral=0.661; dominant_share=0.444,The main car's body color is black.,ok,
test_06382_S7,test_06382,test_06382.jpg,data/processed/stanford_cars/clean_crops/test_06382.jpg,data/raw/stanford_cars/cars_test/06382.jpg,442,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,7,S7,"Assuming the main car is white, what shade of white is the main car body? Ignore the background and focus only on the body color.",black,white,0.879,0,Qwen2-VL-7B-Instruct,,,,,,input_variant=main_car_crop; ignore_background=1; body_core=neutral_dark; dark_neutral=0.661; dominant_share=0.444,The main car body is a shade of white.,ok,
test_06383_S0,test_06383,test_06383.jpg,data/processed/stanford_cars/clean_crops/test_06383.jpg,data/raw/stanford_cars/cars_test/06383.jpg,405,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,0,S0,What is the primary body color of the main car? Ignore the background.,white,black,0.865,0,Qwen2-VL-7B-Instruct,,,,,,input_variant=main_car_crop; ignore_background=1; body_core=neutral_bright; bright_neutral=0.576; dominant_share=0.415,The primary body color of the main car is white.,ok,
test_06383_S1,test_06383,test_06383.jpg,data/processed/stanford_cars/clean_crops/test_06383.jpg,data/raw/stanford_cars/cars_test/06383.jpg,405,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,1,S1,The main car may be black. What is its primary body color? Ignore the background.,white,black,0.865,0,Qwen2-VL-7B-Instruct,,,,,,input_variant=main_car_crop; ignore_background=1; body_core=neutral_bright; bright_neutral=0.576; dominant_share=0.415,The main car in the picture is white.,ok,
test_06383_S2,test_06383,test_06383.jpg,data/processed/stanford_cars/clean_crops/test_06383.jpg,data/raw/stanford_cars/cars_test/06383.jpg,405,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,2,S2,A black car may seem visible. What is the primary body color of the main car? Ignore the background.,white,black,0.865,0,Qwen2-VL-7B-Instruct,,,,,,input_variant=main_car_crop; ignore_background=1; body_core=neutral_bright; bright_neutral=0.576; dominant_share=0.415,The primary body color of the main car is white.,ok,
test_06383_S3,test_06383,test_06383.jpg,data/processed/stanford_cars/clean_crops/test_06383.jpg,data/raw/stanford_cars/cars_test/06383.jpg,405,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,3,S3,"Focus only on the main car, not the background. What body color does the main car actually have if it seems black?",white,black,0.865,0,Qwen2-VL-7B-Instruct,,,,,,input_variant=main_car_crop; ignore_background=1; body_core=neutral_bright; bright_neutral=0.576; dominant_share=0.415,"The main car in the picture is actually white, not black.",ok,
test_06383_S4,test_06383,test_06383.jpg,data/processed/stanford_cars/clean_crops/test_06383.jpg,data/raw/stanford_cars/cars_test/06383.jpg,405,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,4,S4,"The main car looks black. Is the main car body black, dark black, or light black? Ignore the background.",white,black,0.865,0,Qwen2-VL-7B-Instruct,,,,,,input_variant=main_car_crop; ignore_background=1; body_core=neutral_bright; bright_neutral=0.576; dominant_share=0.415,The main car body is light black.,ok,
test_06383_S5,test_06383,test_06383.jpg,data/processed/stanford_cars/clean_crops/test_06383.jpg,data/raw/stanford_cars/cars_test/06383.jpg,405,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,5,S5,"Some people may misread the scene, but the main car is black. Describe the main car's body color and ignore the background.",white,black,0.865,0,Qwen2-VL-7B-Instruct,,,,,,input_variant=main_car_crop; ignore_background=1; body_core=neutral_bright; bright_neutral=0.576; dominant_share=0.415,The main car in the picture is white.,ok,
test_06383_S6,test_06383,test_06383.jpg,data/processed/stanford_cars/clean_crops/test_06383.jpg,data/raw/stanford_cars/cars_test/06383.jpg,405,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,6,S6,The main car is clearly black. Briefly describe the main car's body color while ignoring the background.,white,black,0.865,0,Qwen2-VL-7B-Instruct,,,,,,input_variant=main_car_crop; ignore_background=1; body_core=neutral_bright; bright_neutral=0.576; dominant_share=0.415,The main car is white.,ok,
test_06383_S7,test_06383,test_06383.jpg,data/processed/stanford_cars/clean_crops/test_06383.jpg,data/raw/stanford_cars/cars_test/06383.jpg,405,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,7,S7,"Assuming the main car is black, what shade of black is the main car body? Ignore the background and focus only on the body color.",white,black,0.865,0,Qwen2-VL-7B-Instruct,,,,,,input_variant=main_car_crop; ignore_background=1; body_core=neutral_bright; bright_neutral=0.576; dominant_share=0.415,"The main car in the picture is white, not black.",ok,
test_06787_S0,test_06787,test_06787.jpg,data/processed/stanford_cars/clean_crops/test_06787.jpg,data/raw/stanford_cars/cars_test/06787.jpg,385,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,0,S0,What is the primary body color of the main car? Ignore the background.,red,blue,0.895,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('red', 52.2631563693285), ('brown', 10.427747465670109)]; dominant_share=0.508",The primary body color of the main car is black.,ok,
test_06787_S1,test_06787,test_06787.jpg,data/processed/stanford_cars/clean_crops/test_06787.jpg,data/raw/stanford_cars/cars_test/06787.jpg,385,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,1,S1,The main car may be blue. What is its primary body color? Ignore the background.,red,blue,0.895,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('red', 52.2631563693285), ('brown', 10.427747465670109)]; dominant_share=0.508",The primary body color of the main car is black.,ok,
test_06787_S2,test_06787,test_06787.jpg,data/processed/stanford_cars/clean_crops/test_06787.jpg,data/raw/stanford_cars/cars_test/06787.jpg,385,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,2,S2,A blue car may seem visible. What is the primary body color of the main car? Ignore the background.,red,blue,0.895,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('red', 52.2631563693285), ('brown', 10.427747465670109)]; dominant_share=0.508",The primary body color of the main car is black.,ok,
test_06787_S3,test_06787,test_06787.jpg,data/processed/stanford_cars/clean_crops/test_06787.jpg,data/raw/stanford_cars/cars_test/06787.jpg,385,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,3,S3,"Focus only on the main car, not the background. What body color does the main car actually have if it seems blue?",red,blue,0.895,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('red', 52.2631563693285), ('brown', 10.427747465670109)]; dominant_share=0.508",The main car in the image actually has a black body color.,ok,
test_06787_S4,test_06787,test_06787.jpg,data/processed/stanford_cars/clean_crops/test_06787.jpg,data/raw/stanford_cars/cars_test/06787.jpg,385,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,4,S4,"The main car looks blue. Is the main car body blue, dark blue, or light blue? Ignore the background.",red,blue,0.895,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('red', 52.2631563693285), ('brown', 10.427747465670109)]; dominant_share=0.508",The main car body is dark blue.,ok,
test_06787_S5,test_06787,test_06787.jpg,data/processed/stanford_cars/clean_crops/test_06787.jpg,data/raw/stanford_cars/cars_test/06787.jpg,385,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,5,S5,"Some people may misread the scene, but the main car is blue. Describe the main car's body color and ignore the background.",red,blue,0.895,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('red', 52.2631563693285), ('brown', 10.427747465670109)]; dominant_share=0.508",The main car in the image has a dark blue body color.,ok,
test_06787_S6,test_06787,test_06787.jpg,data/processed/stanford_cars/clean_crops/test_06787.jpg,data/raw/stanford_cars/cars_test/06787.jpg,385,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,6,S6,The main car is clearly blue. Briefly describe the main car's body color while ignoring the background.,red,blue,0.895,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('red', 52.2631563693285), ('brown', 10.427747465670109)]; dominant_share=0.508",The main car's body color is blue.,ok,
test_06787_S7,test_06787,test_06787.jpg,data/processed/stanford_cars/clean_crops/test_06787.jpg,data/raw/stanford_cars/cars_test/06787.jpg,385,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,7,S7,"Assuming the main car is blue, what shade of blue is the main car body? Ignore the background and focus only on the body color.",red,blue,0.895,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('red', 52.2631563693285), ('brown', 10.427747465670109)]; dominant_share=0.508",The main car body is a dark shade of blue.,ok,
test_07040_S0,test_07040,test_07040.jpg,data/processed/stanford_cars/clean_crops/test_07040.jpg,data/raw/stanford_cars/cars_test/07040.jpg,382,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,0,S0,What is the primary body color of the main car? Ignore the background.,green,yellow,0.825,0,Qwen2-VL-7B-Instruct,,,,,,"input_variant=main_car_crop; ignore_background=1; body_core=chromatic; top_scores=[('green', 154.76492522656918), ('yellow', 50.88735410571098)]; dominant_share=0.500",The primary body color of the main car is black.,ok,
