image_id,file_name,image_path,width,height,contains_dog,num_annotations
130566,000000130566.jpg,data/coco/val2017/000000130566.jpg,640,427,0,1
130579,000000130579.jpg,data/coco/val2017/000000130579.jpg,388,640,0,2
130586,000000130586.jpg,data/coco/val2017/000000130586.jpg,427,640,0,2
130599,000000130599.jpg,data/coco/val2017/000000130599.jpg,640,480,0,1
130613,000000130613.jpg,data/coco/val2017/000000130613.jpg,640,425,0,5
130826,000000130826.jpg,data/coco/val2017/000000130826.jpg,640,480,0,9
131131,000000131131.jpg,data/coco/val2017/000000131131.jpg,640,480,0,2
131138,000000131138.jpg,data/coco/val2017/000000131138.jpg,640,480,0,11
131379,000000131379.jpg,data/coco/val2017/000000131379.jpg,640,480,0,1
131386,000000131386.jpg,data/coco/val2017/000000131386.jpg,640,427,0,4
131431,000000131431.jpg,data/coco/val2017/000000131431.jpg,425,640,0,1
131444,000000131444.jpg,data/coco/val2017/000000131444.jpg,480,640,0,2
131556,000000131556.jpg,data/coco/val2017/000000131556.jpg,640,425,0,6
131938,000000131938.jpg,data/coco/val2017/000000131938.jpg,463,640,0,2
132116,000000132116.jpg,data/coco/val2017/000000132116.jpg,612,612,0,8
132329,000000132329.jpg,data/coco/val2017/000000132329.jpg,426,640,0,5
132375,000000132375.jpg,data/coco/val2017/000000132375.jpg,640,480,0,7
132408,000000132408.jpg,data/coco/val2017/000000132408.jpg,429,640,0,6
132544,000000132544.jpg,data/coco/val2017/000000132544.jpg,640,427,0,15
132587,000000132587.jpg,data/coco/val2017/000000132587.jpg,640,425,0,10
132622,000000132622.jpg,data/coco/val2017/000000132622.jpg,640,512,0,1
132703,000000132703.jpg,data/coco/val2017/000000132703.jpg,426,640,0,2
132796,000000132796.jpg,data/coco/val2017/000000132796.jpg,640,426,0,9
132931,000000132931.jpg,data/coco/val2017/000000132931.jpg,640,427,0,3
133000,000000133000.jpg,data/coco/val2017/000000133000.jpg,640,427,0,3
133087,000000133087.jpg,data/coco/val2017/000000133087.jpg,640,429,0,4
133233,000000133233.jpg,data/coco/val2017/000000133233.jpg,640,361,0,14
133418,000000133418.jpg,data/coco/val2017/000000133418.jpg,640,427,0,2
133567,000000133567.jpg,data/coco/val2017/000000133567.jpg,640,428,0,2
133631,000000133631.jpg,data/coco/val2017/000000133631.jpg,425,640,0,1
133645,000000133645.jpg,data/coco/val2017/000000133645.jpg,640,427,0,8
133778,000000133778.jpg,data/coco/val2017/000000133778.jpg,640,483,0,2
134034,000000134034.jpg,data/coco/val2017/000000134034.jpg,475,500,0,2
134096,000000134096.jpg,data/coco/val2017/000000134096.jpg,640,480,0,4
134322,000000134322.jpg,data/coco/val2017/000000134322.jpg,640,480,0,15
134689,000000134689.jpg,data/coco/val2017/000000134689.jpg,427,640,0,1
134722,000000134722.jpg,data/coco/val2017/000000134722.jpg,640,480,0,2
134856,000000134856.jpg,data/coco/val2017/000000134856.jpg,640,480,0,6
134886,000000134886.jpg,data/coco/val2017/000000134886.jpg,640,480,0,12
135410,000000135410.jpg,data/coco/val2017/000000135410.jpg,480,640,0,10
135561,000000135561.jpg,data/coco/val2017/000000135561.jpg,640,480,0,8
135604,000000135604.jpg,data/coco/val2017/000000135604.jpg,640,427,0,3
135670,000000135670.jpg,data/coco/val2017/000000135670.jpg,375,500,0,1
135673,000000135673.jpg,data/coco/val2017/000000135673.jpg,640,427,0,2
135872,000000135872.jpg,data/coco/val2017/000000135872.jpg,640,427,0,12
135890,000000135890.jpg,data/coco/val2017/000000135890.jpg,428,640,0,12
135902,000000135902.jpg,data/coco/val2017/000000135902.jpg,640,425,0,3
136033,000000136033.jpg,data/coco/val2017/000000136033.jpg,640,428,0,2
136334,000000136334.jpg,data/coco/val2017/000000136334.jpg,640,480,0,2
136466,000000136466.jpg,data/coco/val2017/000000136466.jpg,332,500,0,2
136600,000000136600.jpg,data/coco/val2017/000000136600.jpg,640,457,0,5
136772,000000136772.jpg,data/coco/val2017/000000136772.jpg,500,334,0,2
136915,000000136915.jpg,data/coco/val2017/000000136915.jpg,640,427,0,9
137106,000000137106.jpg,data/coco/val2017/000000137106.jpg,640,427,0,2
137294,000000137294.jpg,data/coco/val2017/000000137294.jpg,640,427,0,3
137576,000000137576.jpg,data/coco/val2017/000000137576.jpg,640,563,0,9
137950,000000137950.jpg,data/coco/val2017/000000137950.jpg,640,415,0,1
138115,000000138115.jpg,data/coco/val2017/000000138115.jpg,448,621,0,2
138241,000000138241.jpg,data/coco/val2017/000000138241.jpg,480,640,0,2
138550,000000138550.jpg,data/coco/val2017/000000138550.jpg,640,428,0,4
138819,000000138819.jpg,data/coco/val2017/000000138819.jpg,640,480,0,2
138856,000000138856.jpg,data/coco/val2017/000000138856.jpg,640,480,0,2
138954,000000138954.jpg,data/coco/val2017/000000138954.jpg,612,612,0,2
138979,000000138979.jpg,data/coco/val2017/000000138979.jpg,640,426,0,7
139077,000000139077.jpg,data/coco/val2017/000000139077.jpg,500,375,0,7
139260,000000139260.jpg,data/coco/val2017/000000139260.jpg,640,388,0,6
139684,000000139684.jpg,data/coco/val2017/000000139684.jpg,500,333,0,12
139871,000000139871.jpg,data/coco/val2017/000000139871.jpg,640,427,0,1
139883,000000139883.jpg,data/coco/val2017/000000139883.jpg,640,427,0,4
140270,000000140270.jpg,data/coco/val2017/000000140270.jpg,600,400,0,2
140286,000000140286.jpg,data/coco/val2017/000000140286.jpg,640,521,0,3
140420,000000140420.jpg,data/coco/val2017/000000140420.jpg,640,428,0,1
140439,000000140439.jpg,data/coco/val2017/000000140439.jpg,428,640,0,9
140556,000000140556.jpg,data/coco/val2017/000000140556.jpg,640,457,0,6
140640,000000140640.jpg,data/coco/val2017/000000140640.jpg,640,426,0,11
140658,000000140658.jpg,data/coco/val2017/000000140658.jpg,480,640,0,1
140929,000000140929.jpg,data/coco/val2017/000000140929.jpg,640,401,0,1
141597,000000141597.jpg,data/coco/val2017/000000141597.jpg,640,427,0,3
141821,000000141821.jpg,data/coco/val2017/000000141821.jpg,640,480,0,5
142092,000000142092.jpg,data/coco/val2017/000000142092.jpg,640,480,0,1
142238,000000142238.jpg,data/coco/val2017/000000142238.jpg,640,427,0,15
142472,000000142472.jpg,data/coco/val2017/000000142472.jpg,640,480,0,12
142585,000000142585.jpg,data/coco/val2017/000000142585.jpg,375,500,0,11
142620,000000142620.jpg,data/coco/val2017/000000142620.jpg,640,426,0,15
142790,000000142790.jpg,data/coco/val2017/000000142790.jpg,500,375,0,4
142971,000000142971.jpg,data/coco/val2017/000000142971.jpg,640,427,0,6
143556,000000143556.jpg,data/coco/val2017/000000143556.jpg,480,640,0,10
143572,000000143572.jpg,data/coco/val2017/000000143572.jpg,640,424,0,15
143931,000000143931.jpg,data/coco/val2017/000000143931.jpg,640,480,0,2
143998,000000143998.jpg,data/coco/val2017/000000143998.jpg,612,612,0,7
144003,000000144003.jpg,data/coco/val2017/000000144003.jpg,500,375,0,13
144114,000000144114.jpg,data/coco/val2017/000000144114.jpg,600,400,0,2
144300,000000144300.jpg,data/coco/val2017/000000144300.jpg,640,427,0,9
144333,000000144333.jpg,data/coco/val2017/000000144333.jpg,426,640,0,8
144706,000000144706.jpg,data/coco/val2017/000000144706.jpg,640,480,0,7
144784,000000144784.jpg,data/coco/val2017/000000144784.jpg,375,500,0,1
144798,000000144798.jpg,data/coco/val2017/000000144798.jpg,425,640,0,4
144932,000000144932.jpg,data/coco/val2017/000000144932.jpg,640,425,0,3
144984,000000144984.jpg,data/coco/val2017/000000144984.jpg,426,640,0,5
145591,000000145591.jpg,data/coco/val2017/000000145591.jpg,640,480,0,1
145620,000000145620.jpg,data/coco/val2017/000000145620.jpg,640,436,0,5
145665,000000145665.jpg,data/coco/val2017/000000145665.jpg,429,640,0,2
146358,000000146358.jpg,data/coco/val2017/000000146358.jpg,388,640,0,11
146363,000000146363.jpg,data/coco/val2017/000000146363.jpg,500,375,0,3
146457,000000146457.jpg,data/coco/val2017/000000146457.jpg,640,480,0,13
146489,000000146489.jpg,data/coco/val2017/000000146489.jpg,640,480,0,6
146498,000000146498.jpg,data/coco/val2017/000000146498.jpg,640,480,0,6
146825,000000146825.jpg,data/coco/val2017/000000146825.jpg,640,309,0,10
146831,000000146831.jpg,data/coco/val2017/000000146831.jpg,640,428,0,5
147205,000000147205.jpg,data/coco/val2017/000000147205.jpg,640,437,0,2
147223,000000147223.jpg,data/coco/val2017/000000147223.jpg,640,360,0,5
147338,000000147338.jpg,data/coco/val2017/000000147338.jpg,480,640,0,6
147415,000000147415.jpg,data/coco/val2017/000000147415.jpg,640,480,0,10
147518,000000147518.jpg,data/coco/val2017/000000147518.jpg,480,640,0,4
147725,000000147725.jpg,data/coco/val2017/000000147725.jpg,640,393,0,10
147729,000000147729.jpg,data/coco/val2017/000000147729.jpg,500,375,0,10
147740,000000147740.jpg,data/coco/val2017/000000147740.jpg,640,480,0,13
147745,000000147745.jpg,data/coco/val2017/000000147745.jpg,640,480,0,2
148620,000000148620.jpg,data/coco/val2017/000000148620.jpg,500,375,0,5
148662,000000148662.jpg,data/coco/val2017/000000148662.jpg,640,480,0,4
148707,000000148707.jpg,data/coco/val2017/000000148707.jpg,640,480,0,2
148719,000000148719.jpg,data/coco/val2017/000000148719.jpg,640,480,0,6
148730,000000148730.jpg,data/coco/val2017/000000148730.jpg,640,427,0,2
148739,000000148739.jpg,data/coco/val2017/000000148739.jpg,640,426,0,2
148783,000000148783.jpg,data/coco/val2017/000000148783.jpg,448,640,0,2
148957,000000148957.jpg,data/coco/val2017/000000148957.jpg,640,480,0,6
149222,000000149222.jpg,data/coco/val2017/000000149222.jpg,500,383,0,9
149375,000000149375.jpg,data/coco/val2017/000000149375.jpg,640,485,0,6
149406,000000149406.jpg,data/coco/val2017/000000149406.jpg,640,638,0,1
149622,000000149622.jpg,data/coco/val2017/000000149622.jpg,640,453,0,2
150224,000000150224.jpg,data/coco/val2017/000000150224.jpg,640,427,0,14
150265,000000150265.jpg,data/coco/val2017/000000150265.jpg,480,640,0,8
150417,000000150417.jpg,data/coco/val2017/000000150417.jpg,640,480,0,12
150649,000000150649.jpg,data/coco/val2017/000000150649.jpg,500,311,0,11
150726,000000150726.jpg,data/coco/val2017/000000150726.jpg,480,640,0,2
150930,000000150930.jpg,data/coco/val2017/000000150930.jpg,411,640,0,1
151000,000000151000.jpg,data/coco/val2017/000000151000.jpg,640,426,0,13
151051,000000151051.jpg,data/coco/val2017/000000151051.jpg,640,478,0,2
151516,000000151516.jpg,data/coco/val2017/000000151516.jpg,640,427,0,1
151629,000000151629.jpg,data/coco/val2017/000000151629.jpg,427,640,0,6
151657,000000151657.jpg,data/coco/val2017/000000151657.jpg,385,640,0,3
151662,000000151662.jpg,data/coco/val2017/000000151662.jpg,640,480,0,2
151857,000000151857.jpg,data/coco/val2017/000000151857.jpg,640,453,0,1
151938,000000151938.jpg,data/coco/val2017/000000151938.jpg,470,640,0,9
152120,000000152120.jpg,data/coco/val2017/000000152120.jpg,640,427,0,2
152214,000000152214.jpg,data/coco/val2017/000000152214.jpg,480,640,0,2
152465,000000152465.jpg,data/coco/val2017/000000152465.jpg,640,516,0,1
152686,000000152686.jpg,data/coco/val2017/000000152686.jpg,640,400,0,4
152740,000000152740.jpg,data/coco/val2017/000000152740.jpg,640,331,0,15
152771,000000152771.jpg,data/coco/val2017/000000152771.jpg,640,479,0,6
152870,000000152870.jpg,data/coco/val2017/000000152870.jpg,512,640,0,2
153217,000000153217.jpg,data/coco/val2017/000000153217.jpg,375,500,0,2
153229,000000153229.jpg,data/coco/val2017/000000153229.jpg,640,457,0,9
153299,000000153299.jpg,data/coco/val2017/000000153299.jpg,461,500,0,2
153343,000000153343.jpg,data/coco/val2017/000000153343.jpg,640,480,0,2
153510,000000153510.jpg,data/coco/val2017/000000153510.jpg,640,426,0,6
153527,000000153527.jpg,data/coco/val2017/000000153527.jpg,500,375,0,15
153568,000000153568.jpg,data/coco/val2017/000000153568.jpg,500,400,0,1
153632,000000153632.jpg,data/coco/val2017/000000153632.jpg,640,480,0,4
153782,000000153782.jpg,data/coco/val2017/000000153782.jpg,416,640,0,2
153797,000000153797.jpg,data/coco/val2017/000000153797.jpg,500,400,0,3
154000,000000154000.jpg,data/coco/val2017/000000154000.jpg,640,480,0,3
154004,000000154004.jpg,data/coco/val2017/000000154004.jpg,640,427,0,15
154087,000000154087.jpg,data/coco/val2017/000000154087.jpg,640,480,0,5
154213,000000154213.jpg,data/coco/val2017/000000154213.jpg,500,375,0,1
154339,000000154339.jpg,data/coco/val2017/000000154339.jpg,640,427,0,2
154425,000000154425.jpg,data/coco/val2017/000000154425.jpg,640,425,0,2
154431,000000154431.jpg,data/coco/val2017/000000154431.jpg,640,444,0,12
154644,000000154644.jpg,data/coco/val2017/000000154644.jpg,500,500,0,4
154705,000000154705.jpg,data/coco/val2017/000000154705.jpg,640,464,0,8
154718,000000154718.jpg,data/coco/val2017/000000154718.jpg,375,500,0,2
154947,000000154947.jpg,data/coco/val2017/000000154947.jpg,640,640,0,1
155051,000000155051.jpg,data/coco/val2017/000000155051.jpg,640,480,0,1
155145,000000155145.jpg,data/coco/val2017/000000155145.jpg,500,375,0,7
155154,000000155154.jpg,data/coco/val2017/000000155154.jpg,375,500,0,1
155179,000000155179.jpg,data/coco/val2017/000000155179.jpg,640,468,0,2
155291,000000155291.jpg,data/coco/val2017/000000155291.jpg,640,427,0,1
155341,000000155341.jpg,data/coco/val2017/000000155341.jpg,640,480,0,9
155443,000000155443.jpg,data/coco/val2017/000000155443.jpg,640,423,0,3
155451,000000155451.jpg,data/coco/val2017/000000155451.jpg,640,480,0,10
155571,000000155571.jpg,data/coco/val2017/000000155571.jpg,640,428,0,1
156292,000000156292.jpg,data/coco/val2017/000000156292.jpg,428,640,0,8
156372,000000156372.jpg,data/coco/val2017/000000156372.jpg,335,500,0,4
156924,000000156924.jpg,data/coco/val2017/000000156924.jpg,500,333,0,7
157046,000000157046.jpg,data/coco/val2017/000000157046.jpg,500,375,0,3
157098,000000157098.jpg,data/coco/val2017/000000157098.jpg,500,333,0,3
157124,000000157124.jpg,data/coco/val2017/000000157124.jpg,640,424,0,1
157138,000000157138.jpg,data/coco/val2017/000000157138.jpg,500,353,0,2
157213,000000157213.jpg,data/coco/val2017/000000157213.jpg,640,360,0,1
157365,000000157365.jpg,data/coco/val2017/000000157365.jpg,427,640,0,9
157418,000000157418.jpg,data/coco/val2017/000000157418.jpg,480,640,0,8
157601,000000157601.jpg,data/coco/val2017/000000157601.jpg,612,612,0,5
157807,000000157807.jpg,data/coco/val2017/000000157807.jpg,640,427,0,3
157847,000000157847.jpg,data/coco/val2017/000000157847.jpg,640,385,0,1
157928,000000157928.jpg,data/coco/val2017/000000157928.jpg,640,480,0,8
158227,000000158227.jpg,data/coco/val2017/000000158227.jpg,500,357,0,2
158660,000000158660.jpg,data/coco/val2017/000000158660.jpg,612,612,0,10
158744,000000158744.jpg,data/coco/val2017/000000158744.jpg,640,424,0,12
158945,000000158945.jpg,data/coco/val2017/000000158945.jpg,478,640,0,4
158956,000000158956.jpg,data/coco/val2017/000000158956.jpg,640,425,0,5
159112,000000159112.jpg,data/coco/val2017/000000159112.jpg,640,450,0,1
159282,000000159282.jpg,data/coco/val2017/000000159282.jpg,640,426,0,2
159311,000000159311.jpg,data/coco/val2017/000000159311.jpg,500,333,0,2
159399,000000159399.jpg,data/coco/val2017/000000159399.jpg,640,480,0,9
159684,000000159684.jpg,data/coco/val2017/000000159684.jpg,640,388,0,2
159791,000000159791.jpg,data/coco/val2017/000000159791.jpg,500,375,0,15
159977,000000159977.jpg,data/coco/val2017/000000159977.jpg,640,424,0,4
160012,000000160012.jpg,data/coco/val2017/000000160012.jpg,640,461,0,9
160556,000000160556.jpg,data/coco/val2017/000000160556.jpg,640,428,0,9
160666,000000160666.jpg,data/coco/val2017/000000160666.jpg,640,480,0,1
160772,000000160772.jpg,data/coco/val2017/000000160772.jpg,640,512,0,11
161008,000000161008.jpg,data/coco/val2017/000000161008.jpg,640,480,0,1
161032,000000161032.jpg,data/coco/val2017/000000161032.jpg,640,480,0,2
161128,000000161128.jpg,data/coco/val2017/000000161128.jpg,375,500,0,14
161397,000000161397.jpg,data/coco/val2017/000000161397.jpg,640,480,0,3
161642,000000161642.jpg,data/coco/val2017/000000161642.jpg,480,640,0,1
161781,000000161781.jpg,data/coco/val2017/000000161781.jpg,640,428,0,2
161799,000000161799.jpg,data/coco/val2017/000000161799.jpg,640,427,0,8
161820,000000161820.jpg,data/coco/val2017/000000161820.jpg,428,640,0,1
161861,000000161861.jpg,data/coco/val2017/000000161861.jpg,500,375,0,2
161875,000000161875.jpg,data/coco/val2017/000000161875.jpg,640,422,0,2
161879,000000161879.jpg,data/coco/val2017/000000161879.jpg,640,569,0,2
161925,000000161925.jpg,data/coco/val2017/000000161925.jpg,480,640,0,3
162035,000000162035.jpg,data/coco/val2017/000000162035.jpg,500,375,0,5
162130,000000162130.jpg,data/coco/val2017/000000162130.jpg,640,480,0,1
162366,000000162366.jpg,data/coco/val2017/000000162366.jpg,640,451,0,1
162415,000000162415.jpg,data/coco/val2017/000000162415.jpg,536,640,0,2
162543,000000162543.jpg,data/coco/val2017/000000162543.jpg,640,360,0,6
162581,000000162581.jpg,data/coco/val2017/000000162581.jpg,480,640,0,2
162732,000000162732.jpg,data/coco/val2017/000000162732.jpg,640,427,0,6
163118,000000163118.jpg,data/coco/val2017/000000163118.jpg,640,426,0,3
163155,000000163155.jpg,data/coco/val2017/000000163155.jpg,640,427,0,1
163257,000000163257.jpg,data/coco/val2017/000000163257.jpg,425,640,0,3
163258,000000163258.jpg,data/coco/val2017/000000163258.jpg,640,480,0,2
163290,000000163290.jpg,data/coco/val2017/000000163290.jpg,480,640,0,3
163562,000000163562.jpg,data/coco/val2017/000000163562.jpg,500,333,0,2
163611,000000163611.jpg,data/coco/val2017/000000163611.jpg,640,480,0,6
163640,000000163640.jpg,data/coco/val2017/000000163640.jpg,640,457,0,6
163682,000000163682.jpg,data/coco/val2017/000000163682.jpg,427,640,0,3
163746,000000163746.jpg,data/coco/val2017/000000163746.jpg,640,488,0,13
163951,000000163951.jpg,data/coco/val2017/000000163951.jpg,427,640,0,2
164115,000000164115.jpg,data/coco/val2017/000000164115.jpg,500,500,0,2
164363,000000164363.jpg,data/coco/val2017/000000164363.jpg,640,604,0,1
164602,000000164602.jpg,data/coco/val2017/000000164602.jpg,640,480,0,6
164637,000000164637.jpg,data/coco/val2017/000000164637.jpg,480,640,0,1
164883,000000164883.jpg,data/coco/val2017/000000164883.jpg,500,375,0,4
164885,000000164885.jpg,data/coco/val2017/000000164885.jpg,640,427,0,8
164969,000000164969.jpg,data/coco/val2017/000000164969.jpg,640,428,0,1
165257,000000165257.jpg,data/coco/val2017/000000165257.jpg,640,359,0,1
165336,000000165336.jpg,data/coco/val2017/000000165336.jpg,640,480,0,2
165351,000000165351.jpg,data/coco/val2017/000000165351.jpg,612,612,0,6
165500,000000165500.jpg,data/coco/val2017/000000165500.jpg,640,480,0,3
165518,000000165518.jpg,data/coco/val2017/000000165518.jpg,612,612,0,2
165713,000000165713.jpg,data/coco/val2017/000000165713.jpg,425,640,0,1
166165,000000166165.jpg,data/coco/val2017/000000166165.jpg,561,640,0,4
166166,000000166166.jpg,data/coco/val2017/000000166166.jpg,500,375,0,9
166259,000000166259.jpg,data/coco/val2017/000000166259.jpg,640,427,0,4
166277,000000166277.jpg,data/coco/val2017/000000166277.jpg,480,640,0,4
166426,000000166426.jpg,data/coco/val2017/000000166426.jpg,587,640,0,11
166478,000000166478.jpg,data/coco/val2017/000000166478.jpg,640,426,0,8
166509,000000166509.jpg,data/coco/val2017/000000166509.jpg,640,444,0,2
166563,000000166563.jpg,data/coco/val2017/000000166563.jpg,640,408,0,1
166642,000000166642.jpg,data/coco/val2017/000000166642.jpg,640,480,0,1
166664,000000166664.jpg,data/coco/val2017/000000166664.jpg,640,427,0,2
166768,000000166768.jpg,data/coco/val2017/000000166768.jpg,426,640,0,3
167067,000000167067.jpg,data/coco/val2017/000000167067.jpg,375,500,0,2
167122,000000167122.jpg,data/coco/val2017/000000167122.jpg,640,480,0,6
167128,000000167128.jpg,data/coco/val2017/000000167128.jpg,640,427,0,3
167159,000000167159.jpg,data/coco/val2017/000000167159.jpg,500,375,0,2
167240,000000167240.jpg,data/coco/val2017/000000167240.jpg,640,427,0,1
167353,000000167353.jpg,data/coco/val2017/000000167353.jpg,480,640,0,1
167486,000000167486.jpg,data/coco/val2017/000000167486.jpg,640,480,0,10
167540,000000167540.jpg,data/coco/val2017/000000167540.jpg,640,427,0,1
167572,000000167572.jpg,data/coco/val2017/000000167572.jpg,640,425,0,14
167898,000000167898.jpg,data/coco/val2017/000000167898.jpg,640,480,0,3
167902,000000167902.jpg,data/coco/val2017/000000167902.jpg,500,375,0,1
168330,000000168330.jpg,data/coco/val2017/000000168330.jpg,640,390,0,7
168337,000000168337.jpg,data/coco/val2017/000000168337.jpg,640,480,0,6
168458,000000168458.jpg,data/coco/val2017/000000168458.jpg,425,640,0,1
168593,000000168593.jpg,data/coco/val2017/000000168593.jpg,640,480,0,3
168619,000000168619.jpg,data/coco/val2017/000000168619.jpg,640,480,0,1
168883,000000168883.jpg,data/coco/val2017/000000168883.jpg,479,640,0,6
168974,000000168974.jpg,data/coco/val2017/000000168974.jpg,375,500,0,3
169356,000000169356.jpg,data/coco/val2017/000000169356.jpg,640,480,0,2
170099,000000170099.jpg,data/coco/val2017/000000170099.jpg,640,478,0,3
170116,000000170116.jpg,data/coco/val2017/000000170116.jpg,640,480,0,9
170191,000000170191.jpg,data/coco/val2017/000000170191.jpg,640,531,0,3
170474,000000170474.jpg,data/coco/val2017/000000170474.jpg,640,476,0,4
170545,000000170545.jpg,data/coco/val2017/000000170545.jpg,640,480,0,11
170595,000000170595.jpg,data/coco/val2017/000000170595.jpg,612,612,0,2
170613,000000170613.jpg,data/coco/val2017/000000170613.jpg,439,640,0,4
170739,000000170739.jpg,data/coco/val2017/000000170739.jpg,640,514,0,3
170955,000000170955.jpg,data/coco/val2017/000000170955.jpg,640,427,0,2
171050,000000171050.jpg,data/coco/val2017/000000171050.jpg,480,640,0,1
171298,000000171298.jpg,data/coco/val2017/000000171298.jpg,640,480,0,3
171740,000000171740.jpg,data/coco/val2017/000000171740.jpg,640,480,0,3
171757,000000171757.jpg,data/coco/val2017/000000171757.jpg,640,480,0,9
171788,000000171788.jpg,data/coco/val2017/000000171788.jpg,427,640,0,3
172083,000000172083.jpg,data/coco/val2017/000000172083.jpg,640,360,0,4
172330,000000172330.jpg,data/coco/val2017/000000172330.jpg,640,480,0,4
172396,000000172396.jpg,data/coco/val2017/000000172396.jpg,640,351,0,2
172547,000000172547.jpg,data/coco/val2017/000000172547.jpg,640,480,0,7
172571,000000172571.jpg,data/coco/val2017/000000172571.jpg,640,361,0,8
172595,000000172595.jpg,data/coco/val2017/000000172595.jpg,640,360,0,15
172617,000000172617.jpg,data/coco/val2017/000000172617.jpg,375,500,0,12
172648,000000172648.jpg,data/coco/val2017/000000172648.jpg,640,480,0,4
172649,000000172649.jpg,data/coco/val2017/000000172649.jpg,640,427,0,2
172856,000000172856.jpg,data/coco/val2017/000000172856.jpg,640,480,0,1
172877,000000172877.jpg,data/coco/val2017/000000172877.jpg,640,480,0,8
172935,000000172935.jpg,data/coco/val2017/000000172935.jpg,488,364,0,5
172977,000000172977.jpg,data/coco/val2017/000000172977.jpg,640,486,0,1
173004,000000173004.jpg,data/coco/val2017/000000173004.jpg,640,480,0,15
173033,000000173033.jpg,data/coco/val2017/000000173033.jpg,480,640,0,2
173044,000000173044.jpg,data/coco/val2017/000000173044.jpg,359,640,0,1
173091,000000173091.jpg,data/coco/val2017/000000173091.jpg,612,612,0,4
173183,000000173183.jpg,data/coco/val2017/000000173183.jpg,640,480,0,0
173371,000000173371.jpg,data/coco/val2017/000000173371.jpg,612,612,0,10
173383,000000173383.jpg,data/coco/val2017/000000173383.jpg,640,425,0,4
173830,000000173830.jpg,data/coco/val2017/000000173830.jpg,593,640,0,2
174004,000000174004.jpg,data/coco/val2017/000000174004.jpg,640,480,0,1
174018,000000174018.jpg,data/coco/val2017/000000174018.jpg,500,351,0,2
174123,000000174123.jpg,data/coco/val2017/000000174123.jpg,500,399,0,6
174231,000000174231.jpg,data/coco/val2017/000000174231.jpg,375,500,0,3
174371,000000174371.jpg,data/coco/val2017/000000174371.jpg,640,511,0,8
174482,000000174482.jpg,data/coco/val2017/000000174482.jpg,640,388,0,12
175251,000000175251.jpg,data/coco/val2017/000000175251.jpg,612,612,0,2
175387,000000175387.jpg,data/coco/val2017/000000175387.jpg,500,375,0,1
175443,000000175443.jpg,data/coco/val2017/000000175443.jpg,480,640,0,2
175535,000000175535.jpg,data/coco/val2017/000000175535.jpg,478,640,0,7
176037,000000176037.jpg,data/coco/val2017/000000176037.jpg,640,431,0,15
176232,000000176232.jpg,data/coco/val2017/000000176232.jpg,480,640,0,2
176446,000000176446.jpg,data/coco/val2017/000000176446.jpg,640,480,0,2
176606,000000176606.jpg,data/coco/val2017/000000176606.jpg,640,480,0,4
176634,000000176634.jpg,data/coco/val2017/000000176634.jpg,640,480,0,1
176701,000000176701.jpg,data/coco/val2017/000000176701.jpg,640,480,0,0
176778,000000176778.jpg,data/coco/val2017/000000176778.jpg,427,640,0,2
176799,000000176799.jpg,data/coco/val2017/000000176799.jpg,640,426,0,6
176847,000000176847.jpg,data/coco/val2017/000000176847.jpg,640,480,0,1
176901,000000176901.jpg,data/coco/val2017/000000176901.jpg,640,359,0,6
177015,000000177015.jpg,data/coco/val2017/000000177015.jpg,640,480,0,6
177065,000000177065.jpg,data/coco/val2017/000000177065.jpg,640,564,0,11
177213,000000177213.jpg,data/coco/val2017/000000177213.jpg,640,359,0,7
177357,000000177357.jpg,data/coco/val2017/000000177357.jpg,640,396,0,2
177383,000000177383.jpg,data/coco/val2017/000000177383.jpg,425,640,0,1
177539,000000177539.jpg,data/coco/val2017/000000177539.jpg,640,427,0,2
177714,000000177714.jpg,data/coco/val2017/000000177714.jpg,640,409,0,11
177893,000000177893.jpg,data/coco/val2017/000000177893.jpg,640,428,0,3
177935,000000177935.jpg,data/coco/val2017/000000177935.jpg,480,640,0,13
178028,000000178028.jpg,data/coco/val2017/000000178028.jpg,375,500,0,10
178469,000000178469.jpg,data/coco/val2017/000000178469.jpg,640,427,0,7
178618,000000178618.jpg,data/coco/val2017/000000178618.jpg,446,640,0,3
178744,000000178744.jpg,data/coco/val2017/000000178744.jpg,640,428,0,10
178982,000000178982.jpg,data/coco/val2017/000000178982.jpg,640,427,0,9
179112,000000179112.jpg,data/coco/val2017/000000179112.jpg,500,375,0,2
179141,000000179141.jpg,data/coco/val2017/000000179141.jpg,640,480,0,7
179214,000000179214.jpg,data/coco/val2017/000000179214.jpg,428,640,0,1
179265,000000179265.jpg,data/coco/val2017/000000179265.jpg,640,426,0,8
179285,000000179285.jpg,data/coco/val2017/000000179285.jpg,428,640,0,2
179653,000000179653.jpg,data/coco/val2017/000000179653.jpg,640,480,0,1
179765,000000179765.jpg,data/coco/val2017/000000179765.jpg,640,480,0,1
180011,000000180011.jpg,data/coco/val2017/000000180011.jpg,480,640,0,6
180101,000000180101.jpg,data/coco/val2017/000000180101.jpg,640,480,0,11
180135,000000180135.jpg,data/coco/val2017/000000180135.jpg,333,500,0,2
180188,000000180188.jpg,data/coco/val2017/000000180188.jpg,640,480,0,1
180296,000000180296.jpg,data/coco/val2017/000000180296.jpg,640,360,0,5
180383,000000180383.jpg,data/coco/val2017/000000180383.jpg,640,480,0,4
180487,000000180487.jpg,data/coco/val2017/000000180487.jpg,640,427,0,6
