image_id,source_dataset,split,source_path,staged_path,assigned_true_color,reviewer_note
vcor_test_yellow_863e1838fe,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/863e1838fe.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_863e1838fe.jpg,yellow,auto_keep_rank=33; quality_score=4.5695; passes_auto_screen
vcor_test_yellow_992ae1354e,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/992ae1354e.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_992ae1354e.jpg,yellow,auto_keep_rank=25; quality_score=4.6081; passes_auto_screen
vcor_test_yellow_9a76362930,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/9a76362930.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_9a76362930.jpg,yellow,auto_keep_rank=10; quality_score=4.7288; passes_auto_screen
vcor_test_yellow_a1445c4152,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/a1445c4152.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_a1445c4152.jpg,yellow,auto_keep_rank=40; quality_score=4.5497; passes_auto_screen
vcor_test_yellow_ab01746a18,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/ab01746a18.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_ab01746a18.jpg,yellow,auto_keep_rank=45; quality_score=4.5216; passes_auto_screen
vcor_test_yellow_b9d5bae8dc,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/b9d5bae8dc.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_b9d5bae8dc.jpg,yellow,auto_keep_rank=2; quality_score=4.9386; passes_auto_screen
vcor_test_yellow_bafc757014,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/bafc757014.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_bafc757014.jpg,yellow,auto_keep_rank=13; quality_score=4.6921; passes_auto_screen
vcor_test_yellow_bca2008211,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/bca2008211.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_bca2008211.jpg,yellow,auto_keep_rank=27; quality_score=4.6043; highlight_overexposed
vcor_test_yellow_c0b9dc744d,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/c0b9dc744d.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c0b9dc744d.jpg,yellow,auto_keep_rank=8; quality_score=4.8011; passes_auto_screen
vcor_test_yellow_c3af4aa32d,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/c3af4aa32d.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c3af4aa32d.jpg,yellow,auto_keep_rank=36; quality_score=4.5619; passes_auto_screen
vcor_test_yellow_c4399b6f7c,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/c4399b6f7c.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c4399b6f7c.jpg,yellow,auto_keep_rank=43; quality_score=4.5266; passes_auto_screen
vcor_test_yellow_c6ba7c49d7,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/c6ba7c49d7.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c6ba7c49d7.jpg,yellow,auto_keep_rank=39; quality_score=4.5499; passes_auto_screen
vcor_test_yellow_ee1787286b,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/ee1787286b.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_ee1787286b.jpg,yellow,auto_keep_rank=41; quality_score=4.5467; passes_auto_screen
vcor_test_yellow_f3a3110912,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/f3a3110912.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_f3a3110912.jpg,yellow,manual_swap_in_after_user_removal; prior_auto_rank=86; quality_score=4.2906; passes_auto_screen
vcor_train_yellow_0154ea0fa4,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/0154ea0fa4.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_0154ea0fa4.jpg,yellow,auto_keep_rank=17; quality_score=4.6694; passes_auto_screen
vcor_train_yellow_0251ac35f3,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/0251ac35f3.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_0251ac35f3.jpg,yellow,auto_keep_rank=12; quality_score=4.6947; passes_auto_screen
vcor_train_yellow_0278c88559,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/0278c88559.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_0278c88559.jpg,yellow,auto_keep_rank=9; quality_score=4.7866; passes_auto_screen
vcor_train_yellow_03453c7c20,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/03453c7c20.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_03453c7c20.jpg,yellow,auto_keep_rank=1; quality_score=4.9603; passes_auto_screen
vcor_train_yellow_042bd84e26,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/042bd84e26.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_042bd84e26.jpg,yellow,auto_keep_rank=34; quality_score=4.5641; highlight_overexposed
vcor_train_yellow_053cdd288e,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/053cdd288e.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_053cdd288e.jpg,yellow,auto_keep_rank=44; quality_score=4.5251; highlight_overexposed
vcor_train_yellow_0bfc66d916,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/0bfc66d916.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_0bfc66d916.jpg,yellow,auto_keep_rank=37; quality_score=4.5614; highlight_overexposed
vcor_train_yellow_0cbcb9b436,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/0cbcb9b436.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_0cbcb9b436.jpg,yellow,auto_keep_rank=14; quality_score=4.6828; passes_auto_screen
vcor_train_yellow_0fa2551fe2,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/0fa2551fe2.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_0fa2551fe2.jpg,yellow,auto_keep_rank=21; quality_score=4.6383; passes_auto_screen
vcor_train_yellow_156e80518d,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/156e80518d.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_156e80518d.jpg,yellow,auto_keep_rank=31; quality_score=4.5796; passes_auto_screen
vcor_train_yellow_17ad41c313,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/17ad41c313.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_17ad41c313.jpg,yellow,auto_keep_rank=19; quality_score=4.6631; highlight_overexposed
vcor_train_yellow_1b80acaf76,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/1b80acaf76.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_1b80acaf76.jpg,yellow,auto_keep_rank=3; quality_score=4.9012; passes_auto_screen
vcor_train_yellow_246c43ba10,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/246c43ba10.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_246c43ba10.jpg,yellow,auto_keep_rank=30; quality_score=4.5829; passes_auto_screen
vcor_train_yellow_27dbfe9fc5,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/27dbfe9fc5.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_27dbfe9fc5.jpg,yellow,auto_keep_rank=18; quality_score=4.6684; passes_auto_screen
vcor_train_yellow_2aaddc97bb,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/2aaddc97bb.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_2aaddc97bb.jpg,yellow,auto_keep_rank=16; quality_score=4.6748; passes_auto_screen
vcor_train_yellow_2b01deb826,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/2b01deb826.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_2b01deb826.jpg,yellow,auto_keep_rank=47; quality_score=4.5159; highlight_overexposed
vcor_train_yellow_2f19590d6b,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/2f19590d6b.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_2f19590d6b.jpg,yellow,auto_keep_rank=4; quality_score=4.8922; passes_auto_screen
vcor_train_yellow_325d939166,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/325d939166.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_325d939166.jpg,yellow,auto_keep_rank=6; quality_score=4.8290; passes_auto_screen
vcor_train_yellow_382f12b639,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/382f12b639.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_382f12b639.jpg,yellow,auto_keep_rank=5; quality_score=4.8764; highlight_overexposed
vcor_train_yellow_3b69d863ed,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/3b69d863ed.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_3b69d863ed.jpg,yellow,auto_keep_rank=22; quality_score=4.6260; passes_auto_screen
vcor_train_yellow_3bff870003,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/3bff870003.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_3bff870003.jpg,yellow,auto_keep_rank=32; quality_score=4.5707; passes_auto_screen
vcor_train_yellow_3e0e4b6736,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/3e0e4b6736.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_3e0e4b6736.jpg,yellow,auto_keep_rank=48; quality_score=4.5118; highlight_overexposed
vcor_train_yellow_42019d0253,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/42019d0253.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_42019d0253.jpg,yellow,auto_keep_rank=23; quality_score=4.6177; passes_auto_screen
vcor_train_yellow_439a3e536c,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/439a3e536c.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_439a3e536c.jpg,yellow,auto_keep_rank=42; quality_score=4.5379; passes_auto_screen
vcor_train_yellow_43f75b41fd,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/43f75b41fd.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_43f75b41fd.jpg,yellow,auto_keep_rank=29; quality_score=4.5941; passes_auto_screen
vcor_test_black_1e96fbafd9,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/1e96fbafd9.jpg,data_external/vcor_selected/candidate_pool/black/vcor_test_black_1e96fbafd9.jpg,black,auto_keep_rank=15; quality_score=4.7698; passes_auto_screen
vcor_test_black_2f9f999f61,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/2f9f999f61.jpg,data_external/vcor_selected/candidate_pool/black/vcor_test_black_2f9f999f61.jpg,black,auto_keep_rank=14; quality_score=4.7863; passes_auto_screen
vcor_test_black_52e2308e4e,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/52e2308e4e.jpg,data_external/vcor_selected/candidate_pool/black/vcor_test_black_52e2308e4e.jpg,black,auto_keep_rank=13; quality_score=4.8186; too_dark
vcor_test_black_60586e8925,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/60586e8925.jpg,data_external/vcor_selected/candidate_pool/black/vcor_test_black_60586e8925.jpg,black,auto_keep_rank=3; quality_score=5.1417; passes_auto_screen
vcor_test_black_8ed74bb508,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/8ed74bb508.jpg,data_external/vcor_selected/candidate_pool/black/vcor_test_black_8ed74bb508.jpg,black,auto_keep_rank=12; quality_score=4.8406; passes_auto_screen
vcor_test_black_9be75bffb3,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/9be75bffb3.jpg,data_external/vcor_selected/candidate_pool/black/vcor_test_black_9be75bffb3.jpg,black,auto_keep_rank=25; quality_score=4.6118; too_dark
vcor_test_black_b96ede8a64,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/b96ede8a64.jpg,data_external/vcor_selected/candidate_pool/black/vcor_test_black_b96ede8a64.jpg,black,auto_keep_rank=1; quality_score=5.2767; passes_auto_screen
vcor_test_black_cf9bcb7b0b,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/cf9bcb7b0b.jpg,data_external/vcor_selected/candidate_pool/black/vcor_test_black_cf9bcb7b0b.jpg,black,auto_keep_rank=5; quality_score=5.0845; too_dark
vcor_test_black_dbdf4800f4,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/dbdf4800f4.jpg,data_external/vcor_selected/candidate_pool/black/vcor_test_black_dbdf4800f4.jpg,black,manual_swap_in_after_black_recheck; prior_auto_rank=28; quality_score=4.5867; passes_auto_screen
vcor_test_black_f160ef9d4e,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/f160ef9d4e.jpg,data_external/vcor_selected/candidate_pool/black/vcor_test_black_f160ef9d4e.jpg,black,auto_keep_rank=17; quality_score=4.7041; passes_auto_screen
vcor_train_black_02db69e20c,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/02db69e20c.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_02db69e20c.jpg,black,auto_keep_rank=11; quality_score=4.8977; passes_auto_screen
vcor_train_black_0416ce7a23,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/0416ce7a23.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_0416ce7a23.jpg,black,auto_keep_rank=27; quality_score=4.5886; too_dark
vcor_train_black_054c3c45c9,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/054c3c45c9.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_054c3c45c9.jpg,black,auto_keep_rank=6; quality_score=4.9870; passes_auto_screen
vcor_train_black_063f455123,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/063f455123.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_063f455123.jpg,black,auto_keep_rank=16; quality_score=4.7615; passes_auto_screen
vcor_train_black_06bfe44a3e,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/06bfe44a3e.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_06bfe44a3e.jpg,black,auto_keep_rank=10; quality_score=4.9028; passes_auto_screen
vcor_train_black_0c4482d9cc,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/0c4482d9cc.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_0c4482d9cc.jpg,black,auto_keep_rank=22; quality_score=4.6653; passes_auto_screen
vcor_train_black_0e995c127c,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/0e995c127c.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_0e995c127c.jpg,black,auto_keep_rank=18; quality_score=4.6874; passes_auto_screen
vcor_train_black_0f15e11fd8,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/0f15e11fd8.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_0f15e11fd8.jpg,black,auto_keep_rank=7; quality_score=4.9836; passes_auto_screen
vcor_train_black_15c1263100,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/15c1263100.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_15c1263100.jpg,black,auto_keep_rank=24; quality_score=4.6234; too_dark
vcor_train_black_16b4a44c55,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/16b4a44c55.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_16b4a44c55.jpg,black,auto_keep_rank=23; quality_score=4.6630; passes_auto_screen
vcor_train_black_1a0ad6e255,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/1a0ad6e255.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1a0ad6e255.jpg,black,auto_keep_rank=9; quality_score=4.9591; passes_auto_screen
vcor_train_black_1cc1fccc39,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/1cc1fccc39.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1cc1fccc39.jpg,black,auto_keep_rank=4; quality_score=5.0870; passes_auto_screen
vcor_train_black_1d4013153e,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/1d4013153e.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1d4013153e.jpg,black,auto_keep_rank=21; quality_score=4.6673; secondary_car_interference|too_dark
vcor_train_black_1e256031e6,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/1e256031e6.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1e256031e6.jpg,black,auto_keep_rank=2; quality_score=5.1780; passes_auto_screen
vcor_train_black_1f2fa08321,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/1f2fa08321.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1f2fa08321.jpg,black,auto_keep_rank=19; quality_score=4.6840; too_dark
vcor_train_black_2c27164b63,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/2c27164b63.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_2c27164b63.jpg,black,auto_keep_rank=26; quality_score=4.5918; secondary_car_interference
vcor_train_black_2e85a40194,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/2e85a40194.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_2e85a40194.jpg,black,auto_keep_rank=20; quality_score=4.6771; too_dark
vcor_test_white_05beec100f,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/05beec100f.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_05beec100f.jpg,white,auto_keep_rank=4; quality_score=4.8448; passes_auto_screen
vcor_test_white_14e13fda21,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/14e13fda21.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_14e13fda21.jpg,white,auto_keep_rank=3; quality_score=4.8516; passes_auto_screen
vcor_test_white_31bb316aee,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/31bb316aee.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_31bb316aee.jpg,white,auto_keep_rank=24; quality_score=4.5384; passes_auto_screen
vcor_test_white_5f1aa0dd05,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/5f1aa0dd05.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_5f1aa0dd05.jpg,white,auto_keep_rank=36; quality_score=4.3904; passes_auto_screen
vcor_test_white_8738d678a1,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/8738d678a1.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_8738d678a1.jpg,white,auto_keep_rank=35; quality_score=4.3947; passes_auto_screen
vcor_test_white_a7a977f8a4,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/a7a977f8a4.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_a7a977f8a4.jpg,white,auto_keep_rank=23; quality_score=4.5486; passes_auto_screen
vcor_test_white_ac8fd42ee4,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/ac8fd42ee4.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_ac8fd42ee4.jpg,white,auto_keep_rank=17; quality_score=4.6208; highlight_overexposed
vcor_test_white_c27b6c305a,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/c27b6c305a.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_c27b6c305a.jpg,white,auto_keep_rank=19; quality_score=4.6044; passes_auto_screen
vcor_test_white_cc79dd085a,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/cc79dd085a.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_cc79dd085a.jpg,white,auto_keep_rank=9; quality_score=4.7199; highlight_overexposed
vcor_test_white_dbe2a973a1,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/dbe2a973a1.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_dbe2a973a1.jpg,white,auto_keep_rank=28; quality_score=4.4741; passes_auto_screen
vcor_train_white_0403cc673a,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/0403cc673a.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_0403cc673a.jpg,white,auto_keep_rank=30; quality_score=4.4504; passes_auto_screen
vcor_train_white_05ebcf6962,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/05ebcf6962.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_05ebcf6962.jpg,white,auto_keep_rank=8; quality_score=4.7335; passes_auto_screen
vcor_train_white_07e38253c0,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/07e38253c0.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_07e38253c0.jpg,white,auto_keep_rank=20; quality_score=4.5875; passes_auto_screen
vcor_train_white_119357b266,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/119357b266.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_119357b266.jpg,white,auto_keep_rank=10; quality_score=4.6770; passes_auto_screen
vcor_train_white_1238ede032,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/1238ede032.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_1238ede032.jpg,white,auto_keep_rank=11; quality_score=4.6718; passes_auto_screen
vcor_train_white_176ac9df13,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/176ac9df13.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_176ac9df13.jpg,white,auto_keep_rank=31; quality_score=4.4448; passes_auto_screen
vcor_train_white_23346783ff,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/23346783ff.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_23346783ff.jpg,white,auto_keep_rank=27; quality_score=4.4995; highlight_overexposed
vcor_train_white_24008a96fd,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/24008a96fd.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_24008a96fd.jpg,white,auto_keep_rank=34; quality_score=4.3998; passes_auto_screen
vcor_train_white_242c206862,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/242c206862.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_242c206862.jpg,white,auto_keep_rank=15; quality_score=4.6263; highlight_overexposed
vcor_train_white_2491c92cf7,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/2491c92cf7.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_2491c92cf7.jpg,white,auto_keep_rank=33; quality_score=4.4052; passes_auto_screen
vcor_train_white_2b1753533b,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/2b1753533b.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_2b1753533b.jpg,white,auto_keep_rank=5; quality_score=4.8364; highlight_overexposed
vcor_train_white_2f636b92fe,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/2f636b92fe.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_2f636b92fe.jpg,white,auto_keep_rank=6; quality_score=4.8169; highlight_overexposed
vcor_train_white_3193719724,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/3193719724.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_3193719724.jpg,white,auto_keep_rank=21; quality_score=4.5868; passes_auto_screen
vcor_train_white_32553706e6,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/32553706e6.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_32553706e6.jpg,white,auto_keep_rank=2; quality_score=4.8835; highlight_overexposed
vcor_train_white_36bbde0940,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/36bbde0940.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_36bbde0940.jpg,white,auto_keep_rank=12; quality_score=4.6623; passes_auto_screen
vcor_train_white_380aa05f84,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/380aa05f84.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_380aa05f84.jpg,white,auto_keep_rank=29; quality_score=4.4614; passes_auto_screen
vcor_train_white_3fa7a61921,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/3fa7a61921.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_3fa7a61921.jpg,white,auto_keep_rank=32; quality_score=4.4294; highlight_overexposed
vcor_train_white_3fc8c3261f,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/3fc8c3261f.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_3fc8c3261f.jpg,white,auto_keep_rank=1; quality_score=4.9762; passes_auto_screen
vcor_train_white_422cd72c41,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/422cd72c41.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_422cd72c41.jpg,white,auto_keep_rank=13; quality_score=4.6445; passes_auto_screen
vcor_train_white_455f4ec90b,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/455f4ec90b.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_455f4ec90b.jpg,white,auto_keep_rank=7; quality_score=4.7913; passes_auto_screen
vcor_train_white_46e3655634,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/46e3655634.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_46e3655634.jpg,white,auto_keep_rank=16; quality_score=4.6217; passes_auto_screen
vcor_train_white_4726bf9d2c,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/4726bf9d2c.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_4726bf9d2c.jpg,white,auto_keep_rank=18; quality_score=4.6200; passes_auto_screen
vcor_train_white_4c1616d6f4,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/4c1616d6f4.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_4c1616d6f4.jpg,white,auto_keep_rank=25; quality_score=4.5030; passes_auto_screen
vcor_train_white_4cc212b728,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/4cc212b728.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_4cc212b728.jpg,white,auto_keep_rank=22; quality_score=4.5824; passes_auto_screen
vcor_train_white_4dde922c1d,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/4dde922c1d.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_4dde922c1d.jpg,white,auto_keep_rank=14; quality_score=4.6281; passes_auto_screen
vcor_train_white_54322230fe,VCoR,train,data_external/vcor_raw/vcor_extracted/train/white/54322230fe.jpg,data_external/vcor_selected/candidate_pool/white/vcor_train_white_54322230fe.jpg,white,auto_keep_rank=26; quality_score=4.5006; passes_auto_screen
