case_bucket,sample_id,image_id,condition_name,model_key,true_color,conflict_color,source_dataset,parsed_label,raw_output,outcome_type,notes
aux_in_answer_space,vcor_test_green_7fdecd10a4_A2_counterfactual_assumption,vcor_test_green_7fdecd10a4,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,dark yellow,conflict_aligned,auto_keep_rank=7; quality_score=4.7880; passes_auto_screen
aux_in_answer_space,vcor_test_green_90f22d323f_A2_counterfactual_assumption,vcor_test_green_90f22d323f,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,dark yellow,conflict_aligned,auto_keep_rank=40; quality_score=4.5129; passes_auto_screen
aux_in_answer_space,vcor_test_green_9b53ab52fa_A2_counterfactual_assumption,vcor_test_green_9b53ab52fa,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,light yellow,conflict_aligned,auto_keep_rank=20; quality_score=4.6812; passes_auto_screen
aux_in_answer_space,vcor_test_green_ad69d345d9_A2_counterfactual_assumption,vcor_test_green_ad69d345d9,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,light yellow,conflict_aligned,auto_keep_rank=47; quality_score=4.4464; passes_auto_screen
aux_in_answer_space,vcor_test_green_e6213f6cdb_A2_counterfactual_assumption,vcor_test_green_e6213f6cdb,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,dark yellow,conflict_aligned,auto_keep_rank=38; quality_score=4.5309; passes_auto_screen
aux_in_answer_space,vcor_test_green_e625030faa_A2_counterfactual_assumption,vcor_test_green_e625030faa,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,light yellow,conflict_aligned,auto_keep_rank=35; quality_score=4.5506; passes_auto_screen
aux_in_answer_space,vcor_test_red_1fc0badd4a_A2_counterfactual_assumption,vcor_test_red_1fc0badd4a,A2_counterfactual_assumption,qwen2vl7b,red,blue,VCoR,blue,dark blue,conflict_aligned,auto_keep_rank=7; quality_score=4.7146; passes_auto_screen
aux_in_answer_space,vcor_test_red_3d6b949e84_A2_counterfactual_assumption,vcor_test_red_3d6b949e84,A2_counterfactual_assumption,qwen2vl7b,red,blue,VCoR,blue,dark blue,conflict_aligned,auto_keep_rank=4; quality_score=4.7716; passes_auto_screen
aux_in_answer_space,vcor_test_red_6d3dba47da_A2_counterfactual_assumption,vcor_test_red_6d3dba47da,A2_counterfactual_assumption,qwen2vl7b,red,blue,VCoR,blue,blue,conflict_aligned,auto_keep_rank=3; quality_score=4.8205; passes_auto_screen
aux_in_answer_space,vcor_test_red_72f8a1b67c_A2_counterfactual_assumption,vcor_test_red_72f8a1b67c,A2_counterfactual_assumption,qwen2vl7b,red,blue,VCoR,blue,blue,conflict_aligned,auto_keep_rank=1; quality_score=4.9009; passes_auto_screen
aux_in_answer_space,vcor_test_red_77bb096381_A2_counterfactual_assumption,vcor_test_red_77bb096381,A2_counterfactual_assumption,qwen2vl7b,red,blue,VCoR,blue,blue,conflict_aligned,auto_keep_rank=6; quality_score=4.7186; passes_auto_screen
aux_in_answer_space,vcor_test_red_8022dd2e64_A2_counterfactual_assumption,vcor_test_red_8022dd2e64,A2_counterfactual_assumption,qwen2vl7b,red,blue,VCoR,blue,dark blue,conflict_aligned,auto_keep_rank=10; quality_score=4.6771; passes_auto_screen
aux_in_answer_space,vcor_test_red_8037b54fbb_A2_counterfactual_assumption,vcor_test_red_8037b54fbb,A2_counterfactual_assumption,qwen2vl7b,red,blue,VCoR,blue,blue,conflict_aligned,auto_keep_rank=5; quality_score=4.7607; passes_auto_screen
aux_in_answer_space,vcor_test_red_80491fc745_A2_counterfactual_assumption,vcor_test_red_80491fc745,A2_counterfactual_assumption,qwen2vl7b,red,blue,VCoR,blue,dark blue,conflict_aligned,auto_keep_rank=9; quality_score=4.6889; passes_auto_screen
aux_in_answer_space,vcor_test_white_05beec100f_A2_counterfactual_assumption,vcor_test_white_05beec100f,A2_counterfactual_assumption,qwen2vl7b,white,black,VCoR,black,black,conflict_aligned,auto_keep_rank=4; quality_score=4.8448; passes_auto_screen
aux_in_answer_space,vcor_test_white_14e13fda21_A2_counterfactual_assumption,vcor_test_white_14e13fda21,A2_counterfactual_assumption,qwen2vl7b,white,black,VCoR,black,black,conflict_aligned,auto_keep_rank=3; quality_score=4.8516; passes_auto_screen
aux_in_answer_space,vcor_test_white_31bb316aee_A2_counterfactual_assumption,vcor_test_white_31bb316aee,A2_counterfactual_assumption,qwen2vl7b,white,black,VCoR,black,black,conflict_aligned,auto_keep_rank=24; quality_score=4.5384; passes_auto_screen
aux_in_answer_space,vcor_test_white_5f1aa0dd05_A2_counterfactual_assumption,vcor_test_white_5f1aa0dd05,A2_counterfactual_assumption,qwen2vl7b,white,black,VCoR,black,black,conflict_aligned,auto_keep_rank=36; quality_score=4.3904; passes_auto_screen
aux_in_answer_space,vcor_test_white_8738d678a1_A2_counterfactual_assumption,vcor_test_white_8738d678a1,A2_counterfactual_assumption,qwen2vl7b,white,black,VCoR,black,black,conflict_aligned,auto_keep_rank=35; quality_score=4.3947; passes_auto_screen
aux_in_answer_space,vcor_test_white_a7a977f8a4_A2_counterfactual_assumption,vcor_test_white_a7a977f8a4,A2_counterfactual_assumption,qwen2vl7b,white,black,VCoR,black,black,conflict_aligned,auto_keep_rank=23; quality_score=4.5486; passes_auto_screen
aux_in_answer_space,vcor_test_white_ac8fd42ee4_A2_counterfactual_assumption,vcor_test_white_ac8fd42ee4,A2_counterfactual_assumption,qwen2vl7b,white,black,VCoR,black,black,conflict_aligned,auto_keep_rank=17; quality_score=4.6208; highlight_overexposed
aux_in_answer_space,vcor_test_white_c27b6c305a_A2_counterfactual_assumption,vcor_test_white_c27b6c305a,A2_counterfactual_assumption,qwen2vl7b,white,black,VCoR,black,black,conflict_aligned,auto_keep_rank=19; quality_score=4.6044; passes_auto_screen
aux_in_answer_space,vcor_test_white_cc79dd085a_A2_counterfactual_assumption,vcor_test_white_cc79dd085a,A2_counterfactual_assumption,qwen2vl7b,white,black,VCoR,black,black,conflict_aligned,auto_keep_rank=9; quality_score=4.7199; highlight_overexposed
aux_in_answer_space,vcor_test_white_dbe2a973a1_A2_counterfactual_assumption,vcor_test_white_dbe2a973a1,A2_counterfactual_assumption,qwen2vl7b,white,black,VCoR,black,black,conflict_aligned,auto_keep_rank=28; quality_score=4.4741; passes_auto_screen
aux_in_answer_space,vcor_test_yellow_0c2de6cd26_A2_counterfactual_assumption,vcor_test_yellow_0c2de6cd26,A2_counterfactual_assumption,qwen2vl7b,yellow,red,VCoR,red,light red,conflict_aligned,auto_keep_rank=7; quality_score=4.8088; passes_auto_screen
aux_in_answer_space,vcor_test_yellow_111c9b216d_A2_counterfactual_assumption,vcor_test_yellow_111c9b216d,A2_counterfactual_assumption,qwen2vl7b,yellow,red,VCoR,red,dark red,conflict_aligned,auto_keep_rank=38; quality_score=4.5511; highlight_overexposed
aux_in_answer_space,vcor_test_yellow_15dea061ce_A2_counterfactual_assumption,vcor_test_yellow_15dea061ce,A2_counterfactual_assumption,qwen2vl7b,yellow,red,VCoR,red,red,conflict_aligned,auto_keep_rank=26; quality_score=4.6060; passes_auto_screen
aux_in_answer_space,vcor_test_yellow_181360906a_A2_counterfactual_assumption,vcor_test_yellow_181360906a,A2_counterfactual_assumption,qwen2vl7b,yellow,red,VCoR,red,dark red,conflict_aligned,auto_keep_rank=35; quality_score=4.5631; highlight_overexposed
aux_in_answer_space,vcor_test_yellow_3b1d2fa14e_A2_counterfactual_assumption,vcor_test_yellow_3b1d2fa14e,A2_counterfactual_assumption,qwen2vl7b,yellow,red,VCoR,red,red,conflict_aligned,auto_keep_rank=28; quality_score=4.5941; passes_auto_screen
aux_in_answer_space,vcor_test_yellow_3e762c1baf_A2_counterfactual_assumption,vcor_test_yellow_3e762c1baf,A2_counterfactual_assumption,qwen2vl7b,yellow,red,VCoR,red,red,conflict_aligned,auto_keep_rank=46; quality_score=4.5182; passes_auto_screen
aux_in_answer_space,vcor_test_yellow_40de3f8a8f_A2_counterfactual_assumption,vcor_test_yellow_40de3f8a8f,A2_counterfactual_assumption,qwen2vl7b,yellow,red,VCoR,red,light red,conflict_aligned,manual_swap_in_after_user_removal; prior_auto_rank=50; quality_score=4.4987; passes_auto_screen
aux_in_answer_space,vcor_test_yellow_5e0bd2bc16_A2_counterfactual_assumption,vcor_test_yellow_5e0bd2bc16,A2_counterfactual_assumption,qwen2vl7b,yellow,red,VCoR,red,red,conflict_aligned,auto_keep_rank=20; quality_score=4.6603; passes_auto_screen
aux_in_answer_space,vcor_test_yellow_6ed5660ec3_A2_counterfactual_assumption,vcor_test_yellow_6ed5660ec3,A2_counterfactual_assumption,qwen2vl7b,yellow,red,VCoR,red,dark red,conflict_aligned,auto_keep_rank=11; quality_score=4.6981; passes_auto_screen
aux_in_answer_space,vcor_test_yellow_863e1838fe_A2_counterfactual_assumption,vcor_test_yellow_863e1838fe,A2_counterfactual_assumption,qwen2vl7b,yellow,red,VCoR,red,dark red,conflict_aligned,auto_keep_rank=33; quality_score=4.5695; passes_auto_screen
aux_in_answer_space,vcor_test_yellow_992ae1354e_A2_counterfactual_assumption,vcor_test_yellow_992ae1354e,A2_counterfactual_assumption,qwen2vl7b,yellow,red,VCoR,red,dark red,conflict_aligned,auto_keep_rank=25; quality_score=4.6081; passes_auto_screen
aux_in_answer_space,vcor_test_yellow_9a76362930_A2_counterfactual_assumption,vcor_test_yellow_9a76362930,A2_counterfactual_assumption,qwen2vl7b,yellow,red,VCoR,red,dark red,conflict_aligned,auto_keep_rank=10; quality_score=4.7288; passes_auto_screen
aux_in_answer_space,vcor_test_yellow_a1445c4152_A2_counterfactual_assumption,vcor_test_yellow_a1445c4152,A2_counterfactual_assumption,qwen2vl7b,yellow,red,VCoR,red,dark red,conflict_aligned,auto_keep_rank=40; quality_score=4.5497; passes_auto_screen
aux_in_answer_space,vcor_test_yellow_ab01746a18_A2_counterfactual_assumption,vcor_test_yellow_ab01746a18,A2_counterfactual_assumption,qwen2vl7b,yellow,red,VCoR,red,dark red,conflict_aligned,auto_keep_rank=45; quality_score=4.5216; passes_auto_screen
aux_in_answer_space,vcor_test_yellow_b9d5bae8dc_A2_counterfactual_assumption,vcor_test_yellow_b9d5bae8dc,A2_counterfactual_assumption,qwen2vl7b,yellow,red,VCoR,red,light red,conflict_aligned,auto_keep_rank=2; quality_score=4.9386; passes_auto_screen
aux_in_answer_space,vcor_test_yellow_bafc757014_A2_counterfactual_assumption,vcor_test_yellow_bafc757014,A2_counterfactual_assumption,qwen2vl7b,yellow,red,VCoR,red,light red,conflict_aligned,auto_keep_rank=13; quality_score=4.6921; passes_auto_screen
aux_in_answer_space,vcor_test_yellow_bca2008211_A2_counterfactual_assumption,vcor_test_yellow_bca2008211,A2_counterfactual_assumption,qwen2vl7b,yellow,red,VCoR,red,red,conflict_aligned,auto_keep_rank=27; quality_score=4.6043; highlight_overexposed
aux_in_answer_space,vcor_test_yellow_c0b9dc744d_A2_counterfactual_assumption,vcor_test_yellow_c0b9dc744d,A2_counterfactual_assumption,qwen2vl7b,yellow,red,VCoR,red,light red,conflict_aligned,auto_keep_rank=8; quality_score=4.8011; passes_auto_screen
aux_in_answer_space,vcor_test_yellow_c3af4aa32d_A2_counterfactual_assumption,vcor_test_yellow_c3af4aa32d,A2_counterfactual_assumption,qwen2vl7b,yellow,red,VCoR,red,red,conflict_aligned,auto_keep_rank=36; quality_score=4.5619; passes_auto_screen
aux_in_answer_space,vcor_test_yellow_c4399b6f7c_A2_counterfactual_assumption,vcor_test_yellow_c4399b6f7c,A2_counterfactual_assumption,qwen2vl7b,yellow,red,VCoR,red,dark red,conflict_aligned,auto_keep_rank=43; quality_score=4.5266; passes_auto_screen
aux_in_answer_space,vcor_test_yellow_ee1787286b_A2_counterfactual_assumption,vcor_test_yellow_ee1787286b,A2_counterfactual_assumption,qwen2vl7b,yellow,red,VCoR,red,red,conflict_aligned,auto_keep_rank=41; quality_score=4.5467; passes_auto_screen
aux_in_answer_space,vcor_test_yellow_f3a3110912_A2_counterfactual_assumption,vcor_test_yellow_f3a3110912,A2_counterfactual_assumption,qwen2vl7b,yellow,red,VCoR,red,dark red,conflict_aligned,manual_swap_in_after_user_removal; prior_auto_rank=86; quality_score=4.2906; passes_auto_screen
aux_in_answer_space,vcor_train_black_0416ce7a23_A2_counterfactual_assumption,vcor_train_black_0416ce7a23,A2_counterfactual_assumption,qwen2vl7b,black,white,VCoR,white,white,conflict_aligned,auto_keep_rank=27; quality_score=4.5886; too_dark
aux_in_answer_space,vcor_train_black_054c3c45c9_A2_counterfactual_assumption,vcor_train_black_054c3c45c9,A2_counterfactual_assumption,qwen2vl7b,black,white,VCoR,white,white,conflict_aligned,auto_keep_rank=6; quality_score=4.9870; passes_auto_screen
aux_in_answer_space,vcor_train_black_063f455123_A2_counterfactual_assumption,vcor_train_black_063f455123,A2_counterfactual_assumption,qwen2vl7b,black,white,VCoR,white,white,conflict_aligned,auto_keep_rank=16; quality_score=4.7615; passes_auto_screen
aux_in_answer_space,vcor_train_black_06bfe44a3e_A2_counterfactual_assumption,vcor_train_black_06bfe44a3e,A2_counterfactual_assumption,qwen2vl7b,black,white,VCoR,white,off-white,conflict_aligned,auto_keep_rank=10; quality_score=4.9028; passes_auto_screen
aux_in_answer_space,vcor_train_black_0c4482d9cc_A2_counterfactual_assumption,vcor_train_black_0c4482d9cc,A2_counterfactual_assumption,qwen2vl7b,black,white,VCoR,white,white,conflict_aligned,auto_keep_rank=22; quality_score=4.6653; passes_auto_screen
aux_in_answer_space,vcor_train_black_0e995c127c_A2_counterfactual_assumption,vcor_train_black_0e995c127c,A2_counterfactual_assumption,qwen2vl7b,black,white,VCoR,white,white,conflict_aligned,auto_keep_rank=18; quality_score=4.6874; passes_auto_screen
aux_in_answer_space,vcor_train_black_15c1263100_A2_counterfactual_assumption,vcor_train_black_15c1263100,A2_counterfactual_assumption,qwen2vl7b,black,white,VCoR,white,bright white,conflict_aligned,auto_keep_rank=24; quality_score=4.6234; too_dark
aux_in_answer_space,vcor_train_black_16b4a44c55_A2_counterfactual_assumption,vcor_train_black_16b4a44c55,A2_counterfactual_assumption,qwen2vl7b,black,white,VCoR,white,white,conflict_aligned,auto_keep_rank=23; quality_score=4.6630; passes_auto_screen
aux_in_answer_space,vcor_train_black_1cc1fccc39_A2_counterfactual_assumption,vcor_train_black_1cc1fccc39,A2_counterfactual_assumption,qwen2vl7b,black,white,VCoR,white,white,conflict_aligned,auto_keep_rank=4; quality_score=5.0870; passes_auto_screen
aux_in_answer_space,vcor_train_black_1d4013153e_A2_counterfactual_assumption,vcor_train_black_1d4013153e,A2_counterfactual_assumption,qwen2vl7b,black,white,VCoR,white,white,conflict_aligned,auto_keep_rank=21; quality_score=4.6673; secondary_car_interference|too_dark
aux_in_answer_space,vcor_train_black_1f2fa08321_A2_counterfactual_assumption,vcor_train_black_1f2fa08321,A2_counterfactual_assumption,qwen2vl7b,black,white,VCoR,white,bright white,conflict_aligned,auto_keep_rank=19; quality_score=4.6840; too_dark
aux_in_answer_space,vcor_train_black_2c27164b63_A2_counterfactual_assumption,vcor_train_black_2c27164b63,A2_counterfactual_assumption,qwen2vl7b,black,white,VCoR,white,white,conflict_aligned,auto_keep_rank=26; quality_score=4.5918; secondary_car_interference
aux_in_answer_space,vcor_train_black_2e85a40194_A2_counterfactual_assumption,vcor_train_black_2e85a40194,A2_counterfactual_assumption,qwen2vl7b,black,white,VCoR,white,white,conflict_aligned,auto_keep_rank=20; quality_score=4.6771; too_dark
aux_in_answer_space,vcor_train_blue_0147c6e1ca_A2_counterfactual_assumption,vcor_train_blue_0147c6e1ca,A2_counterfactual_assumption,qwen2vl7b,blue,red,VCoR,red,light red,conflict_aligned,auto_keep_rank=7; quality_score=5.1273; passes_auto_screen
aux_in_answer_space,vcor_train_blue_01b4202a1f_A2_counterfactual_assumption,vcor_train_blue_01b4202a1f,A2_counterfactual_assumption,qwen2vl7b,blue,red,VCoR,red,dark red,conflict_aligned,auto_keep_rank=28; quality_score=4.9156; passes_auto_screen
aux_in_answer_space,vcor_train_blue_01bcc025c5_A2_counterfactual_assumption,vcor_train_blue_01bcc025c5,A2_counterfactual_assumption,qwen2vl7b,blue,red,VCoR,red,dark red,conflict_aligned,auto_keep_rank=26; quality_score=4.9336; passes_auto_screen
aux_in_answer_space,vcor_train_blue_0810fc4a63_A2_counterfactual_assumption,vcor_train_blue_0810fc4a63,A2_counterfactual_assumption,qwen2vl7b,blue,red,VCoR,red,light red,conflict_aligned,auto_keep_rank=13; quality_score=5.0795; passes_auto_screen
aux_in_answer_space,vcor_train_blue_09f5ffc371_A2_counterfactual_assumption,vcor_train_blue_09f5ffc371,A2_counterfactual_assumption,qwen2vl7b,blue,red,VCoR,red,dark red,conflict_aligned,auto_keep_rank=5; quality_score=5.1721; passes_auto_screen
aux_in_answer_space,vcor_train_blue_0d54ffef81_A2_counterfactual_assumption,vcor_train_blue_0d54ffef81,A2_counterfactual_assumption,qwen2vl7b,blue,red,VCoR,red,dark red,conflict_aligned,auto_keep_rank=22; quality_score=4.9765; passes_auto_screen
aux_in_answer_space,vcor_train_blue_0edc87db56_A2_counterfactual_assumption,vcor_train_blue_0edc87db56,A2_counterfactual_assumption,qwen2vl7b,blue,red,VCoR,red,dark red,conflict_aligned,auto_keep_rank=30; quality_score=4.9110; passes_auto_screen
aux_in_answer_space,vcor_train_blue_0fa44a4a43_A2_counterfactual_assumption,vcor_train_blue_0fa44a4a43,A2_counterfactual_assumption,qwen2vl7b,blue,red,VCoR,red,dark red,conflict_aligned,auto_keep_rank=4; quality_score=5.2053; passes_auto_screen
aux_in_answer_space,vcor_train_green_008fdae035_A2_counterfactual_assumption,vcor_train_green_008fdae035,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,dark yellow,conflict_aligned,auto_keep_rank=5; quality_score=4.8062; highlight_overexposed
aux_in_answer_space,vcor_train_green_00a36a1d6d_A2_counterfactual_assumption,vcor_train_green_00a36a1d6d,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,light yellow,conflict_aligned,auto_keep_rank=1; quality_score=4.9929; passes_auto_screen
aux_in_answer_space,vcor_train_green_013cd53d1c_A2_counterfactual_assumption,vcor_train_green_013cd53d1c,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,light yellow,conflict_aligned,auto_keep_rank=33; quality_score=4.5595; passes_auto_screen
aux_in_answer_space,vcor_train_green_01cdd10376_A2_counterfactual_assumption,vcor_train_green_01cdd10376,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,dark yellow,conflict_aligned,auto_keep_rank=21; quality_score=4.6758; passes_auto_screen
aux_in_answer_space,vcor_train_green_02c6449d43_A2_counterfactual_assumption,vcor_train_green_02c6449d43,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,light yellow,conflict_aligned,auto_keep_rank=37; quality_score=4.5461; passes_auto_screen
aux_in_answer_space,vcor_train_green_030e882c1f_A2_counterfactual_assumption,vcor_train_green_030e882c1f,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,dark yellow,conflict_aligned,auto_keep_rank=17; quality_score=4.6981; passes_auto_screen
aux_in_answer_space,vcor_train_green_03659b72e0_A2_counterfactual_assumption,vcor_train_green_03659b72e0,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,light yellow,conflict_aligned,auto_keep_rank=31; quality_score=4.6053; passes_auto_screen
aux_in_answer_space,vcor_train_green_08b28569c5_A2_counterfactual_assumption,vcor_train_green_08b28569c5,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,light yellow,conflict_aligned,auto_keep_rank=30; quality_score=4.6335; passes_auto_screen
aux_in_answer_space,vcor_train_green_091f3603a1_A2_counterfactual_assumption,vcor_train_green_091f3603a1,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,light yellow,conflict_aligned,auto_keep_rank=45; quality_score=4.4546; passes_auto_screen
aux_in_answer_space,vcor_train_green_0ab92866c4_A2_counterfactual_assumption,vcor_train_green_0ab92866c4,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,light yellow,conflict_aligned,auto_keep_rank=3; quality_score=4.8937; passes_auto_screen
aux_in_answer_space,vcor_train_green_0e29d17857_A2_counterfactual_assumption,vcor_train_green_0e29d17857,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,light yellow,conflict_aligned,auto_keep_rank=28; quality_score=4.6372; passes_auto_screen
aux_in_answer_space,vcor_train_green_0f85f65e50_A2_counterfactual_assumption,vcor_train_green_0f85f65e50,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,light yellow,conflict_aligned,auto_keep_rank=22; quality_score=4.6693; passes_auto_screen
aux_in_answer_space,vcor_train_green_106eb12214_A2_counterfactual_assumption,vcor_train_green_106eb12214,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,light yellow,conflict_aligned,auto_keep_rank=8; quality_score=4.7688; passes_auto_screen
aux_in_answer_space,vcor_train_green_10abc0defc_A2_counterfactual_assumption,vcor_train_green_10abc0defc,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,light yellow,conflict_aligned,auto_keep_rank=9; quality_score=4.7648; passes_auto_screen
aux_in_answer_space,vcor_train_green_1156aa8f44_A2_counterfactual_assumption,vcor_train_green_1156aa8f44,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,dark yellow,conflict_aligned,auto_keep_rank=26; quality_score=4.6375; passes_auto_screen
aux_in_answer_space,vcor_train_green_1f2c44f798_A2_counterfactual_assumption,vcor_train_green_1f2c44f798,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,light yellow,conflict_aligned,auto_keep_rank=25; quality_score=4.6502; passes_auto_screen
aux_in_answer_space,vcor_train_green_27e1d49ae9_A2_counterfactual_assumption,vcor_train_green_27e1d49ae9,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,dark yellow,conflict_aligned,auto_keep_rank=29; quality_score=4.6356; passes_auto_screen
aux_in_answer_space,vcor_train_green_2c74f2cea1_A2_counterfactual_assumption,vcor_train_green_2c74f2cea1,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,yellow,conflict_aligned,auto_keep_rank=32; quality_score=4.5670; passes_auto_screen
aux_in_answer_space,vcor_train_green_32b25b7b78_A2_counterfactual_assumption,vcor_train_green_32b25b7b78,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,dark yellow,conflict_aligned,auto_keep_rank=43; quality_score=4.4750; secondary_car_interference
aux_in_answer_space,vcor_train_green_36c9e79886_A2_counterfactual_assumption,vcor_train_green_36c9e79886,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,light yellow,conflict_aligned,auto_keep_rank=15; quality_score=4.7224; passes_auto_screen
aux_in_answer_space,vcor_train_green_3707d5656d_A2_counterfactual_assumption,vcor_train_green_3707d5656d,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,dark yellow,conflict_aligned,auto_keep_rank=24; quality_score=4.6556; passes_auto_screen
aux_in_answer_space,vcor_train_green_39d67c5531_A2_counterfactual_assumption,vcor_train_green_39d67c5531,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,light yellow,conflict_aligned,auto_keep_rank=4; quality_score=4.8537; highlight_overexposed
aux_in_answer_space,vcor_train_green_3cdddf2e9e_A2_counterfactual_assumption,vcor_train_green_3cdddf2e9e,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,dark yellow,conflict_aligned,auto_keep_rank=2; quality_score=4.9351; passes_auto_screen
aux_in_answer_space,vcor_train_green_3cea94df85_A2_counterfactual_assumption,vcor_train_green_3cea94df85,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,dark yellow,conflict_aligned,auto_keep_rank=11; quality_score=4.7522; passes_auto_screen
aux_in_answer_space,vcor_train_green_43b98d9cae_A2_counterfactual_assumption,vcor_train_green_43b98d9cae,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,dark yellow,conflict_aligned,auto_keep_rank=16; quality_score=4.7140; passes_auto_screen
aux_in_answer_space,vcor_train_green_4443e3aa60_A2_counterfactual_assumption,vcor_train_green_4443e3aa60,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,light yellow,conflict_aligned,auto_keep_rank=14; quality_score=4.7318; passes_auto_screen
aux_in_answer_space,vcor_train_green_4635ee953e_A2_counterfactual_assumption,vcor_train_green_4635ee953e,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,dark yellow,conflict_aligned,auto_keep_rank=27; quality_score=4.6373; secondary_car_interference
aux_in_answer_space,vcor_train_green_464674755d_A2_counterfactual_assumption,vcor_train_green_464674755d,A2_counterfactual_assumption,qwen2vl7b,green,yellow,VCoR,yellow,light yellow,conflict_aligned,auto_keep_rank=13; quality_score=4.7368; passes_auto_screen
aux_in_answer_space,vcor_train_white_0403cc673a_A2_counterfactual_assumption,vcor_train_white_0403cc673a,A2_counterfactual_assumption,qwen2vl7b,white,black,VCoR,black,black,conflict_aligned,auto_keep_rank=30; quality_score=4.4504; passes_auto_screen
aux_in_answer_space,vcor_train_white_05ebcf6962_A2_counterfactual_assumption,vcor_train_white_05ebcf6962,A2_counterfactual_assumption,qwen2vl7b,white,black,VCoR,black,black,conflict_aligned,auto_keep_rank=8; quality_score=4.7335; passes_auto_screen
aux_in_answer_space,vcor_train_white_07e38253c0_A2_counterfactual_assumption,vcor_train_white_07e38253c0,A2_counterfactual_assumption,qwen2vl7b,white,black,VCoR,black,black,conflict_aligned,auto_keep_rank=20; quality_score=4.5875; passes_auto_screen
aux_in_answer_space,vcor_train_white_119357b266_A2_counterfactual_assumption,vcor_train_white_119357b266,A2_counterfactual_assumption,qwen2vl7b,white,black,VCoR,black,black,conflict_aligned,auto_keep_rank=10; quality_score=4.6770; passes_auto_screen
aux_in_answer_space,vcor_train_white_1238ede032_A2_counterfactual_assumption,vcor_train_white_1238ede032,A2_counterfactual_assumption,qwen2vl7b,white,black,VCoR,black,black,conflict_aligned,auto_keep_rank=11; quality_score=4.6718; passes_auto_screen
aux_in_answer_space,vcor_train_white_176ac9df13_A2_counterfactual_assumption,vcor_train_white_176ac9df13,A2_counterfactual_assumption,qwen2vl7b,white,black,VCoR,black,black,conflict_aligned,auto_keep_rank=31; quality_score=4.4448; passes_auto_screen
aux_in_answer_space,vcor_train_white_23346783ff_A2_counterfactual_assumption,vcor_train_white_23346783ff,A2_counterfactual_assumption,qwen2vl7b,white,black,VCoR,black,black,conflict_aligned,auto_keep_rank=27; quality_score=4.4995; highlight_overexposed
aux_in_answer_space,vcor_train_white_24008a96fd_A2_counterfactual_assumption,vcor_train_white_24008a96fd,A2_counterfactual_assumption,qwen2vl7b,white,black,VCoR,black,black,conflict_aligned,auto_keep_rank=34; quality_score=4.3998; passes_auto_screen
aux_in_answer_space,vcor_train_white_242c206862_A2_counterfactual_assumption,vcor_train_white_242c206862,A2_counterfactual_assumption,qwen2vl7b,white,black,VCoR,black,black,conflict_aligned,auto_keep_rank=15; quality_score=4.6263; highlight_overexposed
aux_in_answer_space,vcor_train_white_2491c92cf7_A2_counterfactual_assumption,vcor_train_white_2491c92cf7,A2_counterfactual_assumption,qwen2vl7b,white,black,VCoR,black,black,conflict_aligned,auto_keep_rank=33; quality_score=4.4052; passes_auto_screen
