sample_id,image_id,file_name,image_path,original_image_path,experiment_type,dataset_name,target_object,attribute_type,truth_source,true_color,acceptable_true_colors,conflict_color,condition_family,condition_name,condition_index,prompt_template_version,prompt_text,expected_output_space,expected_output_map,include_in_primary_main_analysis,source_dataset,notes,diagnostic_family,factor_id,tone_strength,injection_position,false_text_form,answer_format,response_schema,context_turns_json,model_key,model_name,checkpoint_name,precision,device,device_map,batch_size,elapsed_seconds,raw_output,status,error,prompt_level,normalized_output,allowed_answer_space,parsed_label,parse_success,parse_method,one_label_only,in_allowed_answer_space,correction_detected,refusal_detected,outcome_type,is_conflict_aligned,is_faithful,is_other_wrong,is_refusal_or_correction,is_parse_error,parse_notes
train_02890__FC7_yesno_false_claim,train_02890,train_02890.jpg,data/processed/stanford_cars/clean_crops/train_02890.jpg,data/raw/stanford_cars/cars_train/02890.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,red,,blue,phase2_format_control,FC7_yesno_false_claim,106,phase2_format_control_FC7_yesno_false_claim,Is the main car blue? Answer yes or no only.,"[""yes"", ""no""]","{""no"": ""no"", ""yes"": ""yes""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,format_control,yesno_false_claim,assertive,question_body,direct_false_claim,yes_no,yes_means_conflict_no_means_reject_false_claim,,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.8252,No.,ok,,,no,"[""yes"", ""no""]",other,1,exact_single_label,1,1,0,0,other_wrong,0,0,1,0,0,
train_02890__FC8_yesno_report_correct,train_02890,train_02890.jpg,data/processed/stanford_cars/clean_crops/train_02890.jpg,data/raw/stanford_cars/cars_train/02890.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,red,,blue,phase2_format_control,FC8_yesno_report_correct,107,phase2_format_control_FC8_yesno_report_correct,A report repeatedly says the main car is blue. Is that report correct for the image? Answer yes or no only.,"[""yes"", ""no""]","{""no"": ""no"", ""yes"": ""yes""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,format_control,yesno_report_correct,stronger_open_conflict,question_body,repeated_false_report,yes_no,yes_means_conflict_no_means_reject_false_claim,,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.8997,No.,ok,,,no,"[""yes"", ""no""]",other,1,exact_single_label,1,1,0,0,other_wrong,0,0,1,0,0,
train_03771__FC1_free_neutral,train_03771,train_03771.jpg,data/processed/stanford_cars/clean_crops/train_03771.jpg,data/raw/stanford_cars/cars_train/03771.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,red,,blue,phase2_format_control,FC1_free_neutral,100,phase2_format_control_FC1_free_neutral,What is the primary body color of the main car in this image? Answer with one color word only and do not explain.,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,format_control,free_neutral,neutral,none,none,free_color_word,one_color_word,,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.8640,Red,ok,,,red,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",red,1,exact_single_label,1,1,0,0,faithful,0,1,0,0,0,
train_03771__FC2_free_c3,train_03771,train_03771.jpg,data/processed/stanford_cars/clean_crops/train_03771.jpg,data/raw/stanford_cars/cars_train/03771.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,red,,blue,phase2_format_control,FC2_free_c3,101,phase2_format_control_FC2_free_c3,"When the main car is described as blue, what color does the main car actually appear to be in the image? Answer with one color word only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,format_control,free_c3_presupposition,presuppositional,question_body,presupposition,free_color_word,one_color_word,,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9261,Red,ok,,,red,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",red,1,exact_single_label,1,1,0,0,faithful,0,1,0,0,0,
train_03771__FC3_free_c4,train_03771,train_03771.jpg,data/processed/stanford_cars/clean_crops/train_03771.jpg,data/raw/stanford_cars/cars_train/03771.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,red,,blue,phase2_format_control,FC3_free_c4,102,phase2_format_control_FC3_free_c4,"A report repeatedly refers to the main car as blue, and the answer should name the main car's primary body color seen in the image. Answer with one color word only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,format_control,free_c4_stronger_open,stronger_open_conflict,question_body,repeated_false_report,free_color_word,one_color_word,,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9602,Red,ok,,,red,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",red,1,exact_single_label,1,1,0,0,faithful,0,1,0,0,0,
train_03771__FC4_mc_neutral,train_03771,train_03771.jpg,data/processed/stanford_cars/clean_crops/train_03771.jpg,data/raw/stanford_cars/cars_train/03771.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,red,,blue,phase2_format_control,FC4_mc_neutral,103,phase2_format_control_FC4_mc_neutral,"What is the primary body color of the main car in this image? Choose exactly one color label from this multiple-choice list: red, blue, green, yellow, black, white, other. Output the color label only.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,format_control,multiple_choice_neutral,neutral,none,none,multiple_choice_label,one_label_from_multiple_choice,,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9447,red,ok,,,red,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",red,1,exact_single_label,1,1,0,0,faithful,0,1,0,0,0,
train_03771__FC5_mc_c3,train_03771,train_03771.jpg,data/processed/stanford_cars/clean_crops/train_03771.jpg,data/raw/stanford_cars/cars_train/03771.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,red,,blue,phase2_format_control,FC5_mc_c3,104,phase2_format_control_FC5_mc_c3,"When the main car is described as blue, what color does the main car actually appear to be in the image? Choose exactly one color label from this multiple-choice list: red, blue, green, yellow, black, white, other. Output the color label only.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,format_control,multiple_choice_c3_presupposition,presuppositional,question_body,presupposition,multiple_choice_label,one_label_from_multiple_choice,,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9643,red,ok,,,red,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",red,1,exact_single_label,1,1,0,0,faithful,0,1,0,0,0,
train_03771__FC6_mc_c4,train_03771,train_03771.jpg,data/processed/stanford_cars/clean_crops/train_03771.jpg,data/raw/stanford_cars/cars_train/03771.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,red,,blue,phase2_format_control,FC6_mc_c4,105,phase2_format_control_FC6_mc_c4,"A report repeatedly refers to the main car as blue. What is the main car's primary body color seen in the image? Choose exactly one color label from this multiple-choice list: red, blue, green, yellow, black, white, other. Output the color label only.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,format_control,multiple_choice_c4_stronger_open,stronger_open_conflict,question_body,repeated_false_report,multiple_choice_label,one_label_from_multiple_choice,,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9791,red,ok,,,red,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",red,1,exact_single_label,1,1,0,0,faithful,0,1,0,0,0,
train_03771__FC7_yesno_false_claim,train_03771,train_03771.jpg,data/processed/stanford_cars/clean_crops/train_03771.jpg,data/raw/stanford_cars/cars_train/03771.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,red,,blue,phase2_format_control,FC7_yesno_false_claim,106,phase2_format_control_FC7_yesno_false_claim,Is the main car blue? Answer yes or no only.,"[""yes"", ""no""]","{""no"": ""no"", ""yes"": ""yes""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,format_control,yesno_false_claim,assertive,question_body,direct_false_claim,yes_no,yes_means_conflict_no_means_reject_false_claim,,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.7479,No.,ok,,,no,"[""yes"", ""no""]",other,1,exact_single_label,1,1,0,0,other_wrong,0,0,1,0,0,
train_03771__FC8_yesno_report_correct,train_03771,train_03771.jpg,data/processed/stanford_cars/clean_crops/train_03771.jpg,data/raw/stanford_cars/cars_train/03771.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,red,,blue,phase2_format_control,FC8_yesno_report_correct,107,phase2_format_control_FC8_yesno_report_correct,A report repeatedly says the main car is blue. Is that report correct for the image? Answer yes or no only.,"[""yes"", ""no""]","{""no"": ""no"", ""yes"": ""yes""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,format_control,yesno_report_correct,stronger_open_conflict,question_body,repeated_false_report,yes_no,yes_means_conflict_no_means_reject_false_claim,,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.7874,No.,ok,,,no,"[""yes"", ""no""]",other,1,exact_single_label,1,1,0,0,other_wrong,0,0,1,0,0,
train_03809__FC1_free_neutral,train_03809,train_03809.jpg,data/processed/stanford_cars/clean_crops/train_03809.jpg,data/raw/stanford_cars/cars_train/03809.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,red,,blue,phase2_format_control,FC1_free_neutral,100,phase2_format_control_FC1_free_neutral,What is the primary body color of the main car in this image? Answer with one color word only and do not explain.,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,format_control,free_neutral,neutral,none,none,free_color_word,one_color_word,,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9372,Red,ok,,,red,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",red,1,exact_single_label,1,1,0,0,faithful,0,1,0,0,0,
train_03809__FC2_free_c3,train_03809,train_03809.jpg,data/processed/stanford_cars/clean_crops/train_03809.jpg,data/raw/stanford_cars/cars_train/03809.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,red,,blue,phase2_format_control,FC2_free_c3,101,phase2_format_control_FC2_free_c3,"When the main car is described as blue, what color does the main car actually appear to be in the image? Answer with one color word only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,format_control,free_c3_presupposition,presuppositional,question_body,presupposition,free_color_word,one_color_word,,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9113,Red,ok,,,red,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",red,1,exact_single_label,1,1,0,0,faithful,0,1,0,0,0,
train_03809__FC3_free_c4,train_03809,train_03809.jpg,data/processed/stanford_cars/clean_crops/train_03809.jpg,data/raw/stanford_cars/cars_train/03809.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,red,,blue,phase2_format_control,FC3_free_c4,102,phase2_format_control_FC3_free_c4,"A report repeatedly refers to the main car as blue, and the answer should name the main car's primary body color seen in the image. Answer with one color word only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,format_control,free_c4_stronger_open,stronger_open_conflict,question_body,repeated_false_report,free_color_word,one_color_word,,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9555,Red,ok,,,red,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",red,1,exact_single_label,1,1,0,0,faithful,0,1,0,0,0,
train_03809__FC4_mc_neutral,train_03809,train_03809.jpg,data/processed/stanford_cars/clean_crops/train_03809.jpg,data/raw/stanford_cars/cars_train/03809.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,red,,blue,phase2_format_control,FC4_mc_neutral,103,phase2_format_control_FC4_mc_neutral,"What is the primary body color of the main car in this image? Choose exactly one color label from this multiple-choice list: red, blue, green, yellow, black, white, other. Output the color label only.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,format_control,multiple_choice_neutral,neutral,none,none,multiple_choice_label,one_label_from_multiple_choice,,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9526,red,ok,,,red,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",red,1,exact_single_label,1,1,0,0,faithful,0,1,0,0,0,
train_03809__FC5_mc_c3,train_03809,train_03809.jpg,data/processed/stanford_cars/clean_crops/train_03809.jpg,data/raw/stanford_cars/cars_train/03809.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,red,,blue,phase2_format_control,FC5_mc_c3,104,phase2_format_control_FC5_mc_c3,"When the main car is described as blue, what color does the main car actually appear to be in the image? Choose exactly one color label from this multiple-choice list: red, blue, green, yellow, black, white, other. Output the color label only.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,format_control,multiple_choice_c3_presupposition,presuppositional,question_body,presupposition,multiple_choice_label,one_label_from_multiple_choice,,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9808,red,ok,,,red,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",red,1,exact_single_label,1,1,0,0,faithful,0,1,0,0,0,
train_03809__FC6_mc_c4,train_03809,train_03809.jpg,data/processed/stanford_cars/clean_crops/train_03809.jpg,data/raw/stanford_cars/cars_train/03809.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,red,,blue,phase2_format_control,FC6_mc_c4,105,phase2_format_control_FC6_mc_c4,"A report repeatedly refers to the main car as blue. What is the main car's primary body color seen in the image? Choose exactly one color label from this multiple-choice list: red, blue, green, yellow, black, white, other. Output the color label only.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,format_control,multiple_choice_c4_stronger_open,stronger_open_conflict,question_body,repeated_false_report,multiple_choice_label,one_label_from_multiple_choice,,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9861,red,ok,,,red,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",red,1,exact_single_label,1,1,0,0,faithful,0,1,0,0,0,
train_03809__FC7_yesno_false_claim,train_03809,train_03809.jpg,data/processed/stanford_cars/clean_crops/train_03809.jpg,data/raw/stanford_cars/cars_train/03809.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,red,,blue,phase2_format_control,FC7_yesno_false_claim,106,phase2_format_control_FC7_yesno_false_claim,Is the main car blue? Answer yes or no only.,"[""yes"", ""no""]","{""no"": ""no"", ""yes"": ""yes""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,format_control,yesno_false_claim,assertive,question_body,direct_false_claim,yes_no,yes_means_conflict_no_means_reject_false_claim,,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.7603,No.,ok,,,no,"[""yes"", ""no""]",other,1,exact_single_label,1,1,0,0,other_wrong,0,0,1,0,0,
train_03809__FC8_yesno_report_correct,train_03809,train_03809.jpg,data/processed/stanford_cars/clean_crops/train_03809.jpg,data/raw/stanford_cars/cars_train/03809.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,red,,blue,phase2_format_control,FC8_yesno_report_correct,107,phase2_format_control_FC8_yesno_report_correct,A report repeatedly says the main car is blue. Is that report correct for the image? Answer yes or no only.,"[""yes"", ""no""]","{""no"": ""no"", ""yes"": ""yes""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,format_control,yesno_report_correct,stronger_open_conflict,question_body,repeated_false_report,yes_no,yes_means_conflict_no_means_reject_false_claim,,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.8174,No.,ok,,,no,"[""yes"", ""no""]",other,1,exact_single_label,1,1,0,0,other_wrong,0,0,1,0,0,
train_03923__FC1_free_neutral,train_03923,train_03923.jpg,data/processed/stanford_cars/clean_crops/train_03923.jpg,data/raw/stanford_cars/cars_train/03923.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,red,,blue,phase2_format_control,FC1_free_neutral,100,phase2_format_control_FC1_free_neutral,What is the primary body color of the main car in this image? Answer with one color word only and do not explain.,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,format_control,free_neutral,neutral,none,none,free_color_word,one_color_word,,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.8745,Red,ok,,,red,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",red,1,exact_single_label,1,1,0,0,faithful,0,1,0,0,0,
train_03923__FC2_free_c3,train_03923,train_03923.jpg,data/processed/stanford_cars/clean_crops/train_03923.jpg,data/raw/stanford_cars/cars_train/03923.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,red,,blue,phase2_format_control,FC2_free_c3,101,phase2_format_control_FC2_free_c3,"When the main car is described as blue, what color does the main car actually appear to be in the image? Answer with one color word only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,format_control,free_c3_presupposition,presuppositional,question_body,presupposition,free_color_word,one_color_word,,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9121,Red,ok,,,red,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",red,1,exact_single_label,1,1,0,0,faithful,0,1,0,0,0,
train_03923__FC3_free_c4,train_03923,train_03923.jpg,data/processed/stanford_cars/clean_crops/train_03923.jpg,data/raw/stanford_cars/cars_train/03923.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,red,,blue,phase2_format_control,FC3_free_c4,102,phase2_format_control_FC3_free_c4,"A report repeatedly refers to the main car as blue, and the answer should name the main car's primary body color seen in the image. Answer with one color word only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,format_control,free_c4_stronger_open,stronger_open_conflict,question_body,repeated_false_report,free_color_word,one_color_word,,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9304,Red,ok,,,red,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",red,1,exact_single_label,1,1,0,0,faithful,0,1,0,0,0,
train_03923__FC4_mc_neutral,train_03923,train_03923.jpg,data/processed/stanford_cars/clean_crops/train_03923.jpg,data/raw/stanford_cars/cars_train/03923.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,red,,blue,phase2_format_control,FC4_mc_neutral,103,phase2_format_control_FC4_mc_neutral,"What is the primary body color of the main car in this image? Choose exactly one color label from this multiple-choice list: red, blue, green, yellow, black, white, other. Output the color label only.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,format_control,multiple_choice_neutral,neutral,none,none,multiple_choice_label,one_label_from_multiple_choice,,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9162,red,ok,,,red,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",red,1,exact_single_label,1,1,0,0,faithful,0,1,0,0,0,
train_03923__FC5_mc_c3,train_03923,train_03923.jpg,data/processed/stanford_cars/clean_crops/train_03923.jpg,data/raw/stanford_cars/cars_train/03923.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,red,,blue,phase2_format_control,FC5_mc_c3,104,phase2_format_control_FC5_mc_c3,"When the main car is described as blue, what color does the main car actually appear to be in the image? Choose exactly one color label from this multiple-choice list: red, blue, green, yellow, black, white, other. Output the color label only.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,format_control,multiple_choice_c3_presupposition,presuppositional,question_body,presupposition,multiple_choice_label,one_label_from_multiple_choice,,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9611,red,ok,,,red,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",red,1,exact_single_label,1,1,0,0,faithful,0,1,0,0,0,
train_03923__FC6_mc_c4,train_03923,train_03923.jpg,data/processed/stanford_cars/clean_crops/train_03923.jpg,data/raw/stanford_cars/cars_train/03923.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,reviewed,red,,blue,phase2_format_control,FC6_mc_c4,105,phase2_format_control_FC6_mc_c4,"A report repeatedly refers to the main car as blue. What is the main car's primary body color seen in the image? Choose exactly one color label from this multiple-choice list: red, blue, green, yellow, black, white, other. Output the color label only.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,StanfordCars,codex_single_review_contact_sheet_confirmed: reviewed=red,format_control,multiple_choice_c4_stronger_open,stronger_open_conflict,question_body,repeated_false_report,multiple_choice_label,one_label_from_multiple_choice,,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9818,red,ok,,,red,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",red,1,exact_single_label,1,1,0,0,faithful,0,1,0,0,0,
