case_bucket,sample_id,image_id,condition_name,model_key,true_color,conflict_color,source_dataset,parsed_label,raw_output,outcome_type,notes
cross_model_disagreement,vcor_train_white_46e3655634_C3_presupposition_correction_allowed,vcor_train_white_46e3655634,C3_presupposition_correction_allowed,llava15_7b,white,black,VCoR,black,Black,conflict_aligned,auto_keep_rank=16; quality_score=4.6217; passes_auto_screen
cross_model_disagreement,vcor_train_white_4726bf9d2c_C3_presupposition_correction_allowed,vcor_train_white_4726bf9d2c,C3_presupposition_correction_allowed,llava15_7b,white,black,VCoR,black,Black,conflict_aligned,auto_keep_rank=18; quality_score=4.6200; passes_auto_screen
cross_model_disagreement,vcor_train_white_54322230fe_C3_presupposition_correction_allowed,vcor_train_white_54322230fe,C3_presupposition_correction_allowed,llava15_7b,white,black,VCoR,black,Black,conflict_aligned,auto_keep_rank=26; quality_score=4.5006; passes_auto_screen
cross_model_disagreement,train_00272_C4_stronger_open_conflict,train_00272,C4_stronger_open_conflict,llava15_7b,white,black,StanfordCars,black,Black,conflict_aligned,codex_single_review_contact_sheet_confirmed: reviewed=white
cross_model_disagreement,train_03125_C4_stronger_open_conflict,train_03125,C4_stronger_open_conflict,llava15_7b,white,black,StanfordCars,black,Black,conflict_aligned,prior_issue_flag | codex_single_review_contact_sheet_correction: provisional=gray -> reviewed=white
cross_model_disagreement,train_08107_C4_stronger_open_conflict,train_08107,C4_stronger_open_conflict,llava15_7b,black,white,StanfordCars,white,White,conflict_aligned,codex_single_review_contact_sheet_confirmed: reviewed=black
cross_model_disagreement,vcor_test_black_9be75bffb3_C4_stronger_open_conflict,vcor_test_black_9be75bffb3,C4_stronger_open_conflict,llava15_7b,black,white,VCoR,white,White,conflict_aligned,auto_keep_rank=25; quality_score=4.6118; too_dark
cross_model_disagreement,vcor_test_black_b96ede8a64_C4_stronger_open_conflict,vcor_test_black_b96ede8a64,C4_stronger_open_conflict,llava15_7b,black,white,VCoR,black,Black,faithful,auto_keep_rank=1; quality_score=5.2767; passes_auto_screen
cross_model_disagreement,vcor_test_white_c27b6c305a_C4_stronger_open_conflict,vcor_test_white_c27b6c305a,C4_stronger_open_conflict,llava15_7b,white,black,VCoR,black,Black,conflict_aligned,auto_keep_rank=19; quality_score=4.6044; passes_auto_screen
cross_model_disagreement,vcor_train_white_07e38253c0_C4_stronger_open_conflict,vcor_train_white_07e38253c0,C4_stronger_open_conflict,llava15_7b,white,black,VCoR,black,Black,conflict_aligned,auto_keep_rank=20; quality_score=4.5875; passes_auto_screen
cross_model_disagreement,vcor_train_white_119357b266_C4_stronger_open_conflict,vcor_train_white_119357b266,C4_stronger_open_conflict,llava15_7b,white,black,VCoR,black,Black,conflict_aligned,auto_keep_rank=10; quality_score=4.6770; passes_auto_screen
cross_model_disagreement,vcor_train_white_422cd72c41_C4_stronger_open_conflict,vcor_train_white_422cd72c41,C4_stronger_open_conflict,llava15_7b,white,black,VCoR,black,Black,conflict_aligned,auto_keep_rank=13; quality_score=4.6445; passes_auto_screen
cross_model_disagreement,vcor_train_white_4726bf9d2c_C4_stronger_open_conflict,vcor_train_white_4726bf9d2c,C4_stronger_open_conflict,llava15_7b,white,black,VCoR,black,Black,conflict_aligned,auto_keep_rank=18; quality_score=4.6200; passes_auto_screen
cross_model_disagreement,vcor_train_white_54322230fe_C4_stronger_open_conflict,vcor_train_white_54322230fe,C4_stronger_open_conflict,llava15_7b,white,black,VCoR,black,Black,conflict_aligned,auto_keep_rank=26; quality_score=4.5006; passes_auto_screen
cross_model_disagreement,train_08107_C1_weak_suggestion,train_08107,C1_weak_suggestion,internvl2_8b,black,white,StanfordCars,black,black,faithful,codex_single_review_contact_sheet_confirmed: reviewed=black
cross_model_disagreement,train_00272_C2_false_assertion_open,train_00272,C2_false_assertion_open,internvl2_8b,white,black,StanfordCars,white,white,faithful,codex_single_review_contact_sheet_confirmed: reviewed=white
cross_model_disagreement,vcor_train_white_4726bf9d2c_C2_false_assertion_open,vcor_train_white_4726bf9d2c,C2_false_assertion_open,internvl2_8b,white,black,VCoR,white,white,faithful,auto_keep_rank=18; quality_score=4.6200; passes_auto_screen
cross_model_disagreement,vcor_train_white_54322230fe_C2_false_assertion_open,vcor_train_white_54322230fe,C2_false_assertion_open,internvl2_8b,white,black,VCoR,white,white,faithful,auto_keep_rank=26; quality_score=4.5006; passes_auto_screen
cross_model_disagreement,test_00209_C3_presupposition_correction_allowed,test_00209,C3_presupposition_correction_allowed,internvl2_8b,white,black,StanfordCars,white,white,faithful,prior_issue_flag | codex_single_review_contact_sheet_correction: provisional=gray -> reviewed=white
cross_model_disagreement,test_03234_C3_presupposition_correction_allowed,test_03234,C3_presupposition_correction_allowed,internvl2_8b,black,white,StanfordCars,black,black,faithful,prior_issue_flag | reviewer_check_needed | codex_single_review_contact_sheet_correction: provisional=gray -> reviewed=black | residual_black_vehicle_misread_after_v2_refresh
cross_model_disagreement,test_03751_C3_presupposition_correction_allowed,test_03751,C3_presupposition_correction_allowed,internvl2_8b,white,black,StanfordCars,white,white,faithful,codex_single_review_contact_sheet_confirmed: reviewed=white
cross_model_disagreement,test_03865_C3_presupposition_correction_allowed,test_03865,C3_presupposition_correction_allowed,internvl2_8b,white,black,StanfordCars,white,white,faithful,codex_single_review_contact_sheet_confirmed: reviewed=white
cross_model_disagreement,test_06383_C3_presupposition_correction_allowed,test_06383,C3_presupposition_correction_allowed,internvl2_8b,white,black,StanfordCars,white,white,faithful,codex_single_review_contact_sheet_confirmed: reviewed=white
cross_model_disagreement,test_07534_C3_presupposition_correction_allowed,test_07534,C3_presupposition_correction_allowed,internvl2_8b,blue,red,StanfordCars,blue,blue,faithful,codex_single_review_contact_sheet_confirmed: reviewed=blue
cross_model_disagreement,test_08002_C3_presupposition_correction_allowed,test_08002,C3_presupposition_correction_allowed,internvl2_8b,black,white,StanfordCars,black,black,faithful,codex_single_review_contact_sheet_confirmed: reviewed=black
cross_model_disagreement,train_00272_C3_presupposition_correction_allowed,train_00272,C3_presupposition_correction_allowed,internvl2_8b,white,black,StanfordCars,white,white,faithful,codex_single_review_contact_sheet_confirmed: reviewed=white
cross_model_disagreement,train_00771_C3_presupposition_correction_allowed,train_00771,C3_presupposition_correction_allowed,internvl2_8b,blue,red,StanfordCars,blue,blue,faithful,codex_single_review_contact_sheet_confirmed: reviewed=blue
cross_model_disagreement,train_03125_C3_presupposition_correction_allowed,train_03125,C3_presupposition_correction_allowed,internvl2_8b,white,black,StanfordCars,white,white,faithful,prior_issue_flag | codex_single_review_contact_sheet_correction: provisional=gray -> reviewed=white
cross_model_disagreement,train_05773_C3_presupposition_correction_allowed,train_05773,C3_presupposition_correction_allowed,internvl2_8b,white,black,StanfordCars,white,white,faithful,codex_single_review_contact_sheet_confirmed: reviewed=white
cross_model_disagreement,train_06150_C3_presupposition_correction_allowed,train_06150,C3_presupposition_correction_allowed,internvl2_8b,white,black,StanfordCars,white,white,faithful,prior_issue_flag | codex_second_review_correction: reviewed=other -> white; reason=other_wrong_audit
cross_model_disagreement,train_08107_C3_presupposition_correction_allowed,train_08107,C3_presupposition_correction_allowed,internvl2_8b,black,white,StanfordCars,black,black,faithful,codex_single_review_contact_sheet_confirmed: reviewed=black
cross_model_disagreement,vcor_test_black_b96ede8a64_C3_presupposition_correction_allowed,vcor_test_black_b96ede8a64,C3_presupposition_correction_allowed,internvl2_8b,black,white,VCoR,black,black,faithful,auto_keep_rank=1; quality_score=5.2767; passes_auto_screen
cross_model_disagreement,vcor_test_blue_19bb38978c_C3_presupposition_correction_allowed,vcor_test_blue_19bb38978c,C3_presupposition_correction_allowed,internvl2_8b,blue,red,VCoR,blue,blue,faithful,auto_keep_rank=25; quality_score=4.9412; passes_auto_screen
cross_model_disagreement,vcor_test_blue_fc0797898c_C3_presupposition_correction_allowed,vcor_test_blue_fc0797898c,C3_presupposition_correction_allowed,internvl2_8b,blue,red,VCoR,blue,blue,faithful,auto_keep_rank=10; quality_score=5.0879; passes_auto_screen
cross_model_disagreement,vcor_test_white_ac8fd42ee4_C3_presupposition_correction_allowed,vcor_test_white_ac8fd42ee4,C3_presupposition_correction_allowed,internvl2_8b,white,black,VCoR,white,white,faithful,auto_keep_rank=17; quality_score=4.6208; highlight_overexposed
cross_model_disagreement,vcor_test_white_c27b6c305a_C3_presupposition_correction_allowed,vcor_test_white_c27b6c305a,C3_presupposition_correction_allowed,internvl2_8b,white,black,VCoR,white,white,faithful,auto_keep_rank=19; quality_score=4.6044; passes_auto_screen
cross_model_disagreement,vcor_test_white_cc79dd085a_C3_presupposition_correction_allowed,vcor_test_white_cc79dd085a,C3_presupposition_correction_allowed,internvl2_8b,white,black,VCoR,white,white,faithful,auto_keep_rank=9; quality_score=4.7199; highlight_overexposed
cross_model_disagreement,vcor_train_white_0403cc673a_C3_presupposition_correction_allowed,vcor_train_white_0403cc673a,C3_presupposition_correction_allowed,internvl2_8b,white,black,VCoR,white,white,faithful,auto_keep_rank=30; quality_score=4.4504; passes_auto_screen
cross_model_disagreement,vcor_train_white_07e38253c0_C3_presupposition_correction_allowed,vcor_train_white_07e38253c0,C3_presupposition_correction_allowed,internvl2_8b,white,black,VCoR,white,white,faithful,auto_keep_rank=20; quality_score=4.5875; passes_auto_screen
cross_model_disagreement,vcor_train_white_119357b266_C3_presupposition_correction_allowed,vcor_train_white_119357b266,C3_presupposition_correction_allowed,internvl2_8b,white,black,VCoR,white,white,faithful,auto_keep_rank=10; quality_score=4.6770; passes_auto_screen
cross_model_disagreement,vcor_train_white_24008a96fd_C3_presupposition_correction_allowed,vcor_train_white_24008a96fd,C3_presupposition_correction_allowed,internvl2_8b,white,black,VCoR,white,white,faithful,auto_keep_rank=34; quality_score=4.3998; passes_auto_screen
cross_model_disagreement,vcor_train_white_2491c92cf7_C3_presupposition_correction_allowed,vcor_train_white_2491c92cf7,C3_presupposition_correction_allowed,internvl2_8b,white,black,VCoR,white,white,faithful,auto_keep_rank=33; quality_score=4.4052; passes_auto_screen
cross_model_disagreement,vcor_train_white_422cd72c41_C3_presupposition_correction_allowed,vcor_train_white_422cd72c41,C3_presupposition_correction_allowed,internvl2_8b,white,black,VCoR,white,white,faithful,auto_keep_rank=13; quality_score=4.6445; passes_auto_screen
cross_model_disagreement,vcor_train_white_46e3655634_C3_presupposition_correction_allowed,vcor_train_white_46e3655634,C3_presupposition_correction_allowed,internvl2_8b,white,black,VCoR,white,white,faithful,auto_keep_rank=16; quality_score=4.6217; passes_auto_screen
cross_model_disagreement,vcor_train_white_4726bf9d2c_C3_presupposition_correction_allowed,vcor_train_white_4726bf9d2c,C3_presupposition_correction_allowed,internvl2_8b,white,black,VCoR,white,white,faithful,auto_keep_rank=18; quality_score=4.6200; passes_auto_screen
cross_model_disagreement,vcor_train_white_54322230fe_C3_presupposition_correction_allowed,vcor_train_white_54322230fe,C3_presupposition_correction_allowed,internvl2_8b,white,black,VCoR,white,white,faithful,auto_keep_rank=26; quality_score=4.5006; passes_auto_screen
cross_model_disagreement,train_00272_C4_stronger_open_conflict,train_00272,C4_stronger_open_conflict,internvl2_8b,white,black,StanfordCars,white,white,faithful,codex_single_review_contact_sheet_confirmed: reviewed=white
cross_model_disagreement,train_03125_C4_stronger_open_conflict,train_03125,C4_stronger_open_conflict,internvl2_8b,white,black,StanfordCars,white,white,faithful,prior_issue_flag | codex_single_review_contact_sheet_correction: provisional=gray -> reviewed=white
cross_model_disagreement,train_08107_C4_stronger_open_conflict,train_08107,C4_stronger_open_conflict,internvl2_8b,black,white,StanfordCars,black,black,faithful,codex_single_review_contact_sheet_confirmed: reviewed=black
cross_model_disagreement,vcor_test_black_9be75bffb3_C4_stronger_open_conflict,vcor_test_black_9be75bffb3,C4_stronger_open_conflict,internvl2_8b,black,white,VCoR,black,black,faithful,auto_keep_rank=25; quality_score=4.6118; too_dark
cross_model_disagreement,vcor_test_black_b96ede8a64_C4_stronger_open_conflict,vcor_test_black_b96ede8a64,C4_stronger_open_conflict,internvl2_8b,black,white,VCoR,black,black,faithful,auto_keep_rank=1; quality_score=5.2767; passes_auto_screen
cross_model_disagreement,vcor_test_white_c27b6c305a_C4_stronger_open_conflict,vcor_test_white_c27b6c305a,C4_stronger_open_conflict,internvl2_8b,white,black,VCoR,white,white,faithful,auto_keep_rank=19; quality_score=4.6044; passes_auto_screen
cross_model_disagreement,vcor_train_white_07e38253c0_C4_stronger_open_conflict,vcor_train_white_07e38253c0,C4_stronger_open_conflict,internvl2_8b,white,black,VCoR,white,white,faithful,auto_keep_rank=20; quality_score=4.5875; passes_auto_screen
cross_model_disagreement,vcor_train_white_119357b266_C4_stronger_open_conflict,vcor_train_white_119357b266,C4_stronger_open_conflict,internvl2_8b,white,black,VCoR,white,white,faithful,auto_keep_rank=10; quality_score=4.6770; passes_auto_screen
cross_model_disagreement,vcor_train_white_422cd72c41_C4_stronger_open_conflict,vcor_train_white_422cd72c41,C4_stronger_open_conflict,internvl2_8b,white,black,VCoR,white,white,faithful,auto_keep_rank=13; quality_score=4.6445; passes_auto_screen
cross_model_disagreement,vcor_train_white_4726bf9d2c_C4_stronger_open_conflict,vcor_train_white_4726bf9d2c,C4_stronger_open_conflict,internvl2_8b,white,black,VCoR,white,white,faithful,auto_keep_rank=18; quality_score=4.6200; passes_auto_screen
cross_model_disagreement,vcor_train_white_54322230fe_C4_stronger_open_conflict,vcor_train_white_54322230fe,C4_stronger_open_conflict,internvl2_8b,white,black,VCoR,white,white,faithful,auto_keep_rank=26; quality_score=4.5006; passes_auto_screen
