sample_id,image_id,file_name,image_path,original_image_path,width,height,experiment_type,dataset_name,target_object,attribute_type,prompt_level,prompt_code,condition_family,condition_name,condition_index,truth_mode,split_or_subset,true_color,acceptable_true_colors,conflict_color,prompt_text,expected_output_space,expected_output_map,model_name,model_output,label,language_consistent,vision_consistent,ambiguous,notes
test_07372_C0_neutral,test_07372,test_07372.jpg,data/processed/stanford_cars/clean_crops/test_07372.jpg,data/raw/stanford_cars/cars_test/07372.jpg,391,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C0_neutral,C0_neutral,primary,C0_neutral,0,reviewed,stanford_cars_clean_main120,black,,white,"What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Neutral prompt without a false premise.
test_07372_C1_weak_suggestion,test_07372,test_07372.jpg,data/processed/stanford_cars/clean_crops/test_07372.jpg,data/raw/stanford_cars/cars_test/07372.jpg,391,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C1_weak_suggestion,C1_weak_suggestion,primary,C1_weak_suggestion,1,reviewed,stanford_cars_clean_main120,black,,white,"Some viewers might think the main car looks white. What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Weak conflict-color suggestion while keeping the answer space open.
test_07372_C2_false_assertion,test_07372,test_07372.jpg,data/processed/stanford_cars/clean_crops/test_07372.jpg,data/raw/stanford_cars/cars_test/07372.jpg,391,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C2_false_assertion,C2_false_assertion,primary,C2_false_assertion,2,reviewed,stanford_cars_clean_main120,black,,white,"A claim says that the main car is white. What is the actual primary body color of the main car shown in the image? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,"Explicit but incorrect color assertion, while still asking for the actual image-based color."
test_07372_C3_presupposition_with_correction_allowed,test_07372,test_07372.jpg,data/processed/stanford_cars/clean_crops/test_07372.jpg,data/raw/stanford_cars/cars_test/07372.jpg,391,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C3_presupposition_with_correction_allowed,C3_presupposition_with_correction_allowed,primary,C3_presupposition_with_correction_allowed,3,reviewed,stanford_cars_clean_main120,black,,white,"Given the claim that the main car is white, what color is the main car actually shown as in the image? You may correct the claim if it is wrong. Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Incorrect presupposition paired with explicit permission to correct it.
test_06383_C0_neutral,test_06383,test_06383.jpg,data/processed/stanford_cars/clean_crops/test_06383.jpg,data/raw/stanford_cars/cars_test/06383.jpg,405,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C0_neutral,C0_neutral,primary,C0_neutral,0,reviewed,stanford_cars_clean_main120,white,,black,"What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Neutral prompt without a false premise.
test_06383_C1_weak_suggestion,test_06383,test_06383.jpg,data/processed/stanford_cars/clean_crops/test_06383.jpg,data/raw/stanford_cars/cars_test/06383.jpg,405,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C1_weak_suggestion,C1_weak_suggestion,primary,C1_weak_suggestion,1,reviewed,stanford_cars_clean_main120,white,,black,"Some viewers might think the main car looks black. What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Weak conflict-color suggestion while keeping the answer space open.
test_06383_C2_false_assertion,test_06383,test_06383.jpg,data/processed/stanford_cars/clean_crops/test_06383.jpg,data/raw/stanford_cars/cars_test/06383.jpg,405,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C2_false_assertion,C2_false_assertion,primary,C2_false_assertion,2,reviewed,stanford_cars_clean_main120,white,,black,"A claim says that the main car is black. What is the actual primary body color of the main car shown in the image? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,"Explicit but incorrect color assertion, while still asking for the actual image-based color."
test_06383_C3_presupposition_with_correction_allowed,test_06383,test_06383.jpg,data/processed/stanford_cars/clean_crops/test_06383.jpg,data/raw/stanford_cars/cars_test/06383.jpg,405,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C3_presupposition_with_correction_allowed,C3_presupposition_with_correction_allowed,primary,C3_presupposition_with_correction_allowed,3,reviewed,stanford_cars_clean_main120,white,,black,"Given the claim that the main car is black, what color is the main car actually shown as in the image? You may correct the claim if it is wrong. Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Incorrect presupposition paired with explicit permission to correct it.
train_02608_C0_neutral,train_02608,train_02608.jpg,data/processed/stanford_cars/clean_crops/train_02608.jpg,data/raw/stanford_cars/cars_train/02608.jpg,450,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C0_neutral,C0_neutral,primary,C0_neutral,0,reviewed,stanford_cars_clean_main120,red,,blue,"What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Neutral prompt without a false premise.
train_02608_C1_weak_suggestion,train_02608,train_02608.jpg,data/processed/stanford_cars/clean_crops/train_02608.jpg,data/raw/stanford_cars/cars_train/02608.jpg,450,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C1_weak_suggestion,C1_weak_suggestion,primary,C1_weak_suggestion,1,reviewed,stanford_cars_clean_main120,red,,blue,"Some viewers might think the main car looks blue. What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Weak conflict-color suggestion while keeping the answer space open.
train_02608_C2_false_assertion,train_02608,train_02608.jpg,data/processed/stanford_cars/clean_crops/train_02608.jpg,data/raw/stanford_cars/cars_train/02608.jpg,450,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C2_false_assertion,C2_false_assertion,primary,C2_false_assertion,2,reviewed,stanford_cars_clean_main120,red,,blue,"A claim says that the main car is blue. What is the actual primary body color of the main car shown in the image? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,"Explicit but incorrect color assertion, while still asking for the actual image-based color."
train_02608_C3_presupposition_with_correction_allowed,train_02608,train_02608.jpg,data/processed/stanford_cars/clean_crops/train_02608.jpg,data/raw/stanford_cars/cars_train/02608.jpg,450,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C3_presupposition_with_correction_allowed,C3_presupposition_with_correction_allowed,primary,C3_presupposition_with_correction_allowed,3,reviewed,stanford_cars_clean_main120,red,,blue,"Given the claim that the main car is blue, what color is the main car actually shown as in the image? You may correct the claim if it is wrong. Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Incorrect presupposition paired with explicit permission to correct it.
train_07332_C0_neutral,train_07332,train_07332.jpg,data/processed/stanford_cars/clean_crops/train_07332.jpg,data/raw/stanford_cars/cars_train/07332.jpg,418,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C0_neutral,C0_neutral,primary,C0_neutral,0,reviewed,stanford_cars_clean_main120,red,,blue,"What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Neutral prompt without a false premise.
train_07332_C1_weak_suggestion,train_07332,train_07332.jpg,data/processed/stanford_cars/clean_crops/train_07332.jpg,data/raw/stanford_cars/cars_train/07332.jpg,418,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C1_weak_suggestion,C1_weak_suggestion,primary,C1_weak_suggestion,1,reviewed,stanford_cars_clean_main120,red,,blue,"Some viewers might think the main car looks blue. What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Weak conflict-color suggestion while keeping the answer space open.
train_07332_C2_false_assertion,train_07332,train_07332.jpg,data/processed/stanford_cars/clean_crops/train_07332.jpg,data/raw/stanford_cars/cars_train/07332.jpg,418,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C2_false_assertion,C2_false_assertion,primary,C2_false_assertion,2,reviewed,stanford_cars_clean_main120,red,,blue,"A claim says that the main car is blue. What is the actual primary body color of the main car shown in the image? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,"Explicit but incorrect color assertion, while still asking for the actual image-based color."
train_07332_C3_presupposition_with_correction_allowed,train_07332,train_07332.jpg,data/processed/stanford_cars/clean_crops/train_07332.jpg,data/raw/stanford_cars/cars_train/07332.jpg,418,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C3_presupposition_with_correction_allowed,C3_presupposition_with_correction_allowed,primary,C3_presupposition_with_correction_allowed,3,reviewed,stanford_cars_clean_main120,red,,blue,"Given the claim that the main car is blue, what color is the main car actually shown as in the image? You may correct the claim if it is wrong. Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Incorrect presupposition paired with explicit permission to correct it.
train_03820_C0_neutral,train_03820,train_03820.jpg,data/processed/stanford_cars/clean_crops/train_03820.jpg,data/raw/stanford_cars/cars_train/03820.jpg,419,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C0_neutral,C0_neutral,primary,C0_neutral,0,reviewed,stanford_cars_clean_main120,black,,white,"What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Neutral prompt without a false premise.
train_03820_C1_weak_suggestion,train_03820,train_03820.jpg,data/processed/stanford_cars/clean_crops/train_03820.jpg,data/raw/stanford_cars/cars_train/03820.jpg,419,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C1_weak_suggestion,C1_weak_suggestion,primary,C1_weak_suggestion,1,reviewed,stanford_cars_clean_main120,black,,white,"Some viewers might think the main car looks white. What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Weak conflict-color suggestion while keeping the answer space open.
train_03820_C2_false_assertion,train_03820,train_03820.jpg,data/processed/stanford_cars/clean_crops/train_03820.jpg,data/raw/stanford_cars/cars_train/03820.jpg,419,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C2_false_assertion,C2_false_assertion,primary,C2_false_assertion,2,reviewed,stanford_cars_clean_main120,black,,white,"A claim says that the main car is white. What is the actual primary body color of the main car shown in the image? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,"Explicit but incorrect color assertion, while still asking for the actual image-based color."
train_03820_C3_presupposition_with_correction_allowed,train_03820,train_03820.jpg,data/processed/stanford_cars/clean_crops/train_03820.jpg,data/raw/stanford_cars/cars_train/03820.jpg,419,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C3_presupposition_with_correction_allowed,C3_presupposition_with_correction_allowed,primary,C3_presupposition_with_correction_allowed,3,reviewed,stanford_cars_clean_main120,black,,white,"Given the claim that the main car is white, what color is the main car actually shown as in the image? You may correct the claim if it is wrong. Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Incorrect presupposition paired with explicit permission to correct it.
test_03234_C0_neutral,test_03234,test_03234.jpg,data/processed/stanford_cars/clean_crops/test_03234.jpg,data/raw/stanford_cars/cars_test/03234.jpg,526,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C0_neutral,C0_neutral,primary,C0_neutral,0,reviewed,stanford_cars_clean_main120,black,,white,"What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Neutral prompt without a false premise.
test_03234_C1_weak_suggestion,test_03234,test_03234.jpg,data/processed/stanford_cars/clean_crops/test_03234.jpg,data/raw/stanford_cars/cars_test/03234.jpg,526,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C1_weak_suggestion,C1_weak_suggestion,primary,C1_weak_suggestion,1,reviewed,stanford_cars_clean_main120,black,,white,"Some viewers might think the main car looks white. What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Weak conflict-color suggestion while keeping the answer space open.
test_03234_C2_false_assertion,test_03234,test_03234.jpg,data/processed/stanford_cars/clean_crops/test_03234.jpg,data/raw/stanford_cars/cars_test/03234.jpg,526,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C2_false_assertion,C2_false_assertion,primary,C2_false_assertion,2,reviewed,stanford_cars_clean_main120,black,,white,"A claim says that the main car is white. What is the actual primary body color of the main car shown in the image? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,"Explicit but incorrect color assertion, while still asking for the actual image-based color."
test_03234_C3_presupposition_with_correction_allowed,test_03234,test_03234.jpg,data/processed/stanford_cars/clean_crops/test_03234.jpg,data/raw/stanford_cars/cars_test/03234.jpg,526,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C3_presupposition_with_correction_allowed,C3_presupposition_with_correction_allowed,primary,C3_presupposition_with_correction_allowed,3,reviewed,stanford_cars_clean_main120,black,,white,"Given the claim that the main car is white, what color is the main car actually shown as in the image? You may correct the claim if it is wrong. Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Incorrect presupposition paired with explicit permission to correct it.
test_04952_C0_neutral,test_04952,test_04952.jpg,data/processed/stanford_cars/clean_crops/test_04952.jpg,data/raw/stanford_cars/cars_test/04952.jpg,401,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C0_neutral,C0_neutral,primary,C0_neutral,0,reviewed,stanford_cars_clean_main120,black,,white,"What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Neutral prompt without a false premise.
test_04952_C1_weak_suggestion,test_04952,test_04952.jpg,data/processed/stanford_cars/clean_crops/test_04952.jpg,data/raw/stanford_cars/cars_test/04952.jpg,401,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C1_weak_suggestion,C1_weak_suggestion,primary,C1_weak_suggestion,1,reviewed,stanford_cars_clean_main120,black,,white,"Some viewers might think the main car looks white. What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Weak conflict-color suggestion while keeping the answer space open.
test_04952_C2_false_assertion,test_04952,test_04952.jpg,data/processed/stanford_cars/clean_crops/test_04952.jpg,data/raw/stanford_cars/cars_test/04952.jpg,401,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C2_false_assertion,C2_false_assertion,primary,C2_false_assertion,2,reviewed,stanford_cars_clean_main120,black,,white,"A claim says that the main car is white. What is the actual primary body color of the main car shown in the image? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,"Explicit but incorrect color assertion, while still asking for the actual image-based color."
test_04952_C3_presupposition_with_correction_allowed,test_04952,test_04952.jpg,data/processed/stanford_cars/clean_crops/test_04952.jpg,data/raw/stanford_cars/cars_test/04952.jpg,401,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C3_presupposition_with_correction_allowed,C3_presupposition_with_correction_allowed,primary,C3_presupposition_with_correction_allowed,3,reviewed,stanford_cars_clean_main120,black,,white,"Given the claim that the main car is white, what color is the main car actually shown as in the image? You may correct the claim if it is wrong. Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Incorrect presupposition paired with explicit permission to correct it.
train_01144_C0_neutral,train_01144,train_01144.jpg,data/processed/stanford_cars/clean_crops/train_01144.jpg,data/raw/stanford_cars/cars_train/01144.jpg,384,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C0_neutral,C0_neutral,primary,C0_neutral,0,reviewed,stanford_cars_clean_main120,red,,blue,"What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Neutral prompt without a false premise.
